TL-DOS Lehrstuhlversuch
detector=R1408305
job_number=2015-10-26-005
irradiation_dose [mSv]=10.0

[BEGIN DATA]
time [sec] 	 temperature [K] 	 photoncount 
0.0	86.4440872798	0.0
0.0102	88.7606687577	0.0
0.0205	91.0880102637	0.0
0.0307	93.3809810709	0.0
0.041	95.6846022396	2.0
0.0512	97.9542030168	3.0
0.0614	100.212264671	2.0
0.0717	102.480814542	0.0
0.0819	104.715861961	3.0
0.0922	106.961290701	2.0
0.1024	109.173558447	1.0
0.1126	111.374578564	1.0
0.1229	113.585821952	0.0
0.1331	115.764409203	0.0
0.1434	117.953115528	1.0
0.1536	120.10949855	1.0
0.1638	122.254918072	3.0
0.1741	124.410302612	0.0
0.1843	126.533855951	1.0
0.1946	128.667272744	2.0
0.2048	130.769182761	1.0
0.215	132.86040623	2.0
0.2253	134.961342988	0.0
0.2355	137.031252642	0.0
0.2458	139.110776587	0.0
0.256	141.159589658	0.0
0.2662	143.197986136	0.0
0.2765	145.245850533	1.0
0.2867	147.263471611	0.0
0.297	149.29046411	0.0
0.3072	151.287521531	0.0
0.3174	153.274425497	0.0
0.3277	155.270558209	0.0
0.3379	157.237211587	0.0
0.3482	159.212999652	1.0
0.3584	161.159608838	0.0
0.3686	163.096321058	0.0
0.3789	165.042028894	0.0
0.3891	166.959002082	0.0
0.3994	168.884879203	0.0
0.4096	170.782314541	0.0
0.4198	172.670102922	1.0
0.4301	174.566659679	0.0
0.4403	176.435207663	1.0
0.4506	178.312434654	0.0
0.4608	180.161938338	2.0
0.471	182.002038761	0.0
0.4813	183.850686058	0.0
0.4915	185.67203212	0.0
0.5018	187.501837946	1.0
0.512	189.304620792	1.0
0.5222	191.098237915	0.0
0.5325	192.900186007	0.0
0.5427	194.675522528	0.0
0.553	196.459105109	0.0
0.5632	198.216347345	0.0
0.5734	199.964655395	0.0
0.5837	201.721083964	0.0
0.5939	203.451573205	0.0
0.6042	205.190100199	0.0
0.6144	206.902952239	0.0
0.6246	208.607095783	0.0
0.6349	210.319154711	0.0
0.6451	212.00592957	0.0
0.6554	213.70053914	0.0
0.6656	215.370122337	0.0
0.6758	217.031217026	0.0
0.6861	218.700027147	0.0
0.6963	220.344191907	1.0
0.7066	221.995993462	0.0
0.7168	223.623400844	0.0
0.727	225.242534148	1.0
0.7373	226.869187981	0.0
0.7475	228.471819028	0.0
0.7578	230.081893955	1.0
0.768	231.668190936	0.0
0.7782	233.246422853	0.0
0.7885	234.831985321	0.0
0.7987	236.394131849	2.0
0.809	237.963534216	1.0
0.8192	239.509759297	0.0
0.8294	241.048123049	1.0
0.8397	242.593632173	0.0
0.8499	244.116316874	1.0
0.8602	245.646074121	0.0
0.8704	247.153239571	1.0
0.8806	248.652742279	1.0
0.8909	250.159209857	1.0
0.9011	251.643429587	1.0
0.9114	253.134543201	0.0
0.9216	254.603635716	0.0
0.9318	256.06525906	1.0
0.9421	257.533671333	0.0
0.9523	258.980397765	0.0
0.9626	260.433843934	0.0
0.9728	261.865825286	1.0
0.983	263.290526147	0.0
0.9933	264.721844439	1.0
1.0035	266.132024704	2.0
1.0138	267.548754956	0.0
1.024	268.94456262	2.0
1.0342	270.333273707	3.0
1.0445	271.728435062	0.0
1.0547	273.102992362	2.0
1.065	274.483934188	1.0
1.0752	275.844481958	2.0
1.0854	277.198112419	2.0
1.0957	278.558030206	2.0
1.1059	279.897864423	3.0
1.1162	281.243921886	1.0
1.1264	282.570100471	1.0
1.1366	283.889536488	4.0
1.1469	285.215101005	3.0
1.1571	286.521089289	1.0
1.1674	287.833143611	5.0
1.1776	289.125821222	4.0
1.1878	290.411926591	4.0
1.1981	291.704005646	5.0
1.2083	292.977002989	4.0
1.2186	294.255913134	3.0
1.2288	295.515936048	7.0
1.239	296.769552744	5.0
1.2493	298.028992222	0.0
1.2595	299.269832017	5.0
1.2698	300.516435249	7.0
1.28	301.744628366	4.0
1.2902	302.966577094	7.0
1.3005	304.194201514	3.0
1.3107	305.403696102	5.0
1.321	306.618808535	6.0
1.3312	307.815975917	8.0
1.3414	309.00705665	6.0
1.3517	310.2036697	5.0
1.3619	311.382610902	6.0
1.3722	312.567028034	9.0
1.3824	313.73395343	8.0
1.3926	314.894945935	12.0
1.4029	316.061331002	15.0
1.4131	317.210490635	14.0
1.4234	318.364987869	14.0
1.4336	319.502435231	15.0
1.4438	320.634099574	13.0
1.4541	321.771020256	17.0
1.4643	322.891150641	23.0
1.4746	324.016483793	25.0
1.4848	325.125197773	23.0
1.495	326.228274821	17.0
1.5053	327.336475427	18.0
1.5155	328.428309879	18.0
1.5258	329.52521567	31.0
1.536	330.605922112	19.0
1.5462	331.681134017	38.0
1.5565	332.761340052	25.0
1.5667	333.825593364	42.0
1.577	334.894789906	37.0
1.5872	335.948196314	42.0
1.5974	336.996246986	45.0
1.6077	338.049165629	29.0
1.6179	339.086534536	59.0
1.6282	340.1287218	56.0
1.6384	341.155517809	56.0
1.6486	342.177093375	65.0
1.6589	343.203413941	61.0
1.6691	344.214577576	72.0
1.6794	345.230437852	79.0
1.6896	346.231295676	90.0
1.6998	347.22706493	85.0
1.7101	348.227459321	96.0
1.7203	349.213079664	98.0
1.7306	350.203278004	123.0
1.7408	351.178852874	107.0
1.751	352.149467718	122.0
1.7613	353.124590862	151.0
1.7715	354.085313169	129.0
1.7818	355.050497827	168.0
1.792	356.001428423	151.0
1.8022	356.947524289	180.0
1.8125	357.89801457	189.0
1.8227	358.834467798	199.0
1.833	359.775270652	180.0
1.8432	360.70217952	219.0
1.8534	361.62437579	238.0
1.8637	362.550855465	288.0
1.8739	363.463652682	287.0
1.8842	364.380689647	272.0
1.8944	365.284183606	321.0
1.9046	366.183084014	323.0
1.9149	367.086159623	339.0
1.9251	367.97589841	394.0
1.9354	368.869769844	393.0
1.9456	369.750440385	382.0
1.9558	370.626633414	410.0
1.9661	371.506896173	447.0
1.9763	372.374159016	493.0
1.9866	373.245450109	489.0
1.9968	374.103873781	546.0
2.007	374.957933049	604.0
2.0173	375.81595924	571.0
2.0275	376.661313909	639.0
2.0378	377.510595071	648.0
2.048	378.347333859	680.0
2.0582	379.179818493	741.0
2.0685	380.01616984	772.0
2.0787	380.840169765	784.0
2.089	381.667996993	883.0
2.0992	382.483598685	902.0
2.1094	383.295053687	935.0
2.1197	384.110277726	951.0
2.1299	384.913462354	1010.0
2.1402	385.720377604	993.0
2.1504	386.515376149	1150.0
2.1606	387.306332756	1169.0
2.1709	388.100963188	1158.0
2.1811	388.883858341	1238.0
2.1914	389.670389875	1329.0
2.2016	390.445305736	1290.0
2.2118	391.216281763	1350.0
2.2221	391.99083881	1334.0
2.2323	392.753957026	1455.0
2.2426	393.520619763	1445.0
2.2528	394.275960254	1530.0
2.263	395.027460437	1540.0
2.2733	395.782451178	1580.0
2.2835	396.526292047	1621.0
2.2938	397.273587899	1601.0
2.304	398.009847519	1629.0
2.3142	398.742363842	1712.0
2.3245	399.478282548	1707.0
2.3347	400.203333042	1744.0
2.345	400.93175124	1767.0
2.3552	401.649411997	1763.0
2.3654	402.363424017	1720.0
2.3757	403.08075247	1717.0
2.3859	403.787487257	1745.0
2.3962	404.497504677	1837.0
2.4064	405.197036401	1763.0
2.4166	405.89301156	1754.0
2.4269	406.592219376	1615.0
2.4371	407.281101135	1784.0
2.4474	407.973182603	1617.0
2.4576	408.655043257	1672.0
2.4678	409.33343719	1588.0
2.4781	410.014982118	1554.0
2.4883	410.686461838	1574.0
2.4986	411.361060439	1546.0
2.5088	412.025696418	1498.0
2.519	412.686953249	1402.0
2.5293	413.351281477	1421.0
2.5395	414.005798757	1331.0
2.5498	414.663356131	1284.0
2.56	415.311202551	1292.0
2.5702	415.955755185	1256.0
2.5805	416.603301629	1185.0
2.5907	417.241284962	1115.0
2.601	417.882231592	1141.0
2.6112	418.51371258	1143.0
2.6214	419.141982986	1097.0
2.6317	419.773171575	1024.0
2.6419	420.39503863	1002.0
2.6522	421.019794125	996.0
2.6624	421.635323092	999.0
2.6726	422.247722581	994.0
2.6829	422.862966535	1025.0
2.6931	423.46912443	1119.0
2.7034	424.078097799	974.0
2.7136	424.678077713	1027.0
2.7238	425.275007205	954.0
2.7341	425.874709307	1033.0
2.7443	426.465554874	1071.0
2.7546	427.059144794	971.0
2.7648	427.643968445	1104.0
2.775	428.225818731	1162.0
2.7853	428.810371587	1126.0
2.7955	429.386291637	1145.0
2.8058	429.964886713	1243.0
2.816	430.534936967	1196.0
2.8262	431.102088968	1223.0
2.8365	431.671875269	1230.0
2.8467	432.233246838	1258.0
2.857	432.797225859	1327.0
2.8672	433.352875912	1365.0
2.8774	433.905700925	1385.0
2.8877	434.461093692	1374.0
2.8979	435.008284294	1385.0
2.9082	435.558016481	1547.0
2.9184	436.0996301	1532.0
2.9286	436.638490043	1577.0
2.9389	437.179852875	1576.0
2.9491	437.71322074	1694.0
2.9594	438.249065986	1670.0
2.9696	438.776997749	1699.0
2.9798	439.302245398	1680.0
2.9901	439.82993271	1778.0
3.0003	440.349827018	1857.0
3.0106	440.872136124	1812.0
3.0208	441.386731653	1745.0
3.031	441.898710871	1863.0
3.0413	442.413068124	1858.0
3.0515	442.919829234	1890.0
3.0618	443.428944142	1838.0
3.072	443.930540327	1971.0
3.0822	444.429586292	1857.0
3.0925	444.93095022	1944.0
3.1027	445.424909894	1908.0
3.113	445.921163905	1920.0
3.1232	446.410089126	1967.0
3.1334	446.89652855	1933.0
3.1437	447.385227381	2091.0
3.1539	447.866708999	1886.0
3.1642	448.350426996	1961.0
3.1744	448.827001338	2021.0
3.1846	449.301152677	2001.0
3.1949	449.777506348	1935.0
3.2051	450.246825122	1946.0
3.2154	450.718323782	1912.0
3.2256	451.182859244	1942.0
3.2358	451.645032911	1953.0
3.2461	452.109353277	1931.0
3.2563	452.566816455	1798.0
3.2666	453.026404453	1782.0
3.2768	453.479205153	1843.0
3.287	453.92970372	1778.0
3.2973	454.382294757	1833.0
3.3075	454.828201828	1855.0
3.3178	455.276180043	1807.0
3.328	455.717542415	1769.0
3.3382	456.15666081	1805.0
3.3485	456.597818816	1742.0
3.3587	457.032461702	1727.0
3.369	457.469123411	1641.0
3.3792	457.899336403	1750.0
3.3894	458.327362103	1658.0
3.3997	458.757375891	1651.0
3.4099	459.18103914	1573.0
3.4202	459.606670214	1604.0
3.4304	460.026015473	1594.0
3.4406	460.443228694	1598.0
3.4509	460.862379782	1641.0
3.4611	461.275340752	1582.0
3.4714	461.690219839	1511.0
3.4816	462.098971899	1633.0
3.4918	462.505645778	1562.0
3.5021	462.91420857	1609.0
3.5123	463.316737616	1521.0
3.5226	463.721136324	1532.0
3.5328	464.119562782	1506.0
3.543	464.515963557	1603.0
3.5533	464.914205528	1531.0
3.5635	465.306566174	1555.0
3.5738	465.700749251	1507.0
3.584	466.089110945	1554.0
3.5942	466.475498127	1489.0
3.6045	466.863679995	1536.0
3.6147	467.246129106	1624.0
3.625	467.630354613	1551.0
3.6352	468.008905791	1578.0
3.6454	468.385532337	1547.0
3.6557	468.763908232	1469.0
3.6659	469.136696188	1509.0
3.6762	469.511215665	1535.0
3.6864	469.880204154	1581.0
3.6966	470.247316629	1591.0
3.7069	470.616134264	1530.0
3.7171	470.979505117	1567.0
3.7274	471.344563751	1614.0
3.7376	471.704231117	1598.0
3.7478	472.06206986	1611.0
3.7581	472.421570687	1554.0
3.7683	472.775762326	1558.0
3.7786	473.13159911	1596.0
3.7888	473.482180816	1528.0
3.799	473.830980093	1517.0
3.8093	474.181399468	1519.0
3.8195	474.526643771	1563.0
3.8298	474.87349166	1551.0
3.84	475.215217223	1536.0
3.8502	475.555205381	1473.0
3.8605	475.896772713	1579.0
3.8707	476.233295701	1462.0
3.881	476.571381768	1460.0
3.8912	476.904474904	1599.0
3.9014	477.235874525	1491.0
3.9117	477.568813427	1486.0
3.9219	477.896835412	1552.0
3.9322	478.226380991	1502.0
3.9424	478.551059766	1529.0
3.9526	478.874087807	1442.0
3.9629	479.198616245	1476.0
3.9731	479.518351974	1375.0
3.9834	479.839572807	1483.0
3.9936	480.15604978	1472.0
4.0038	480.470917718	1445.0
4.0141	480.78724815	1392.0
4.0243	481.098906944	1386.0
4.0346	481.412013327	1401.0
4.0448	481.720495685	1488.0
4.055	482.027409654	1445.0
4.0653	482.335749174	1445.0
4.0755	482.639535066	1425.0
4.0858	482.944731979	1343.0
4.096	483.245421677	1487.0
4.1062	483.544582605	1453.0
4.1165	483.845133072	1387.0
4.1267	484.141244943	1351.0
4.137	484.43873219	1374.0
4.1472	484.73182608	1372.0
4.1574	485.023429819	1355.0
4.1677	485.316387995	1279.0
4.1779	485.6050197	1345.0
4.1882	485.894992037	1329.0
4.1984	486.180681998	1310.0
4.2086	486.464919452	1308.0
4.2189	486.750477129	1321.0
4.2291	487.031817626	1295.0
4.2394	487.31446489	1319.0
4.2496	487.592937956	1330.0
4.2598	487.869995207	1241.0
4.2701	488.148339329	1304.0
4.2803	488.422572804	1266.0
4.2906	488.698080035	1243.0
4.3008	488.969518514	1270.0
4.311	489.239576943	1263.0
4.3213	489.510889735	1228.0
4.3315	489.77819572	1288.0
4.3418	490.046743285	1222.0
4.352	490.311324879	1251.0
4.3622	490.574561285	1224.0
4.3725	490.839020368	1240.0
4.3827	491.099573861	1264.0
4.393	491.361337569	1268.0
4.4032	491.619235492	1277.0
4.4134	491.875822208	1275.0
4.4237	492.133600715	1234.0
4.4339	492.387572292	1261.0
4.4442	492.642723513	1221.0
4.4544	492.894106603	1211.0
4.4646	493.144211609	1203.0
4.4749	493.3954783	1264.0
4.4851	493.643034229	1309.0
4.4954	493.891740002	1260.0
4.5056	494.136772832	1247.0
4.5158	494.380559865	1292.0
