TL-DOS Lehrstuhlversuch
detector=R1408306
job_number=2015-10-15-006
irradiation_dose [mSv]=1.0

[BEGIN DATA]
time [sec] 	 temperature [K] 	 photoncount 
0.0	251.982128356	0.0
0.0102	252.676004305	2.0
0.0205	253.375391863	1.0
0.0307	254.066713042	2.0
0.041	254.763525537	0.0
0.0512	255.452301353	0.0
0.0614	256.139814189	1.0
0.0717	256.83278809	3.0
0.0819	257.517769584	1.0
0.0922	258.208192037	0.0
0.1024	258.890651509	2.0
0.1126	259.571859584	0.0
0.1229	260.258478644	1.0
0.1331	260.937178591	1.0
0.1434	261.6212696	2.0
0.1536	262.297470653	3.0
0.1638	262.972431783	0.0
0.1741	263.652754279	0.0
0.1843	264.325230282	0.0
0.1946	265.00304791	2.0
0.2048	265.673047935	0.0
0.215	266.341819408	0.0
0.2253	267.015903081	0.0
0.2355	267.682212216	0.0
0.2458	268.353813992	0.0
0.256	269.017669855	1.0
0.2662	269.680308433	2.0
0.2765	270.348210496	0.0
0.2867	271.008409316	0.0
0.297	271.673852242	0.0
0.3072	272.331620287	1.0
0.3174	272.988182211	0.0
0.3277	273.649959351	0.0
0.3379	274.304103891	0.0
0.3482	274.963444444	1.0
0.3584	275.615180501	1.0
0.3686	276.265721495	0.0
0.3789	276.92142988	0.0
0.3891	277.569575659	0.0
0.3994	278.222869803	0.0
0.4096	278.868629185	0.0
0.4198	279.513204465	0.0
0.4301	280.162899748	0.0
0.4403	280.805101777	0.0
0.4506	281.452404958	0.0
0.4608	282.092242475	0.0
0.471	282.730906748	0.0
0.4813	283.374644071	0.0
0.4915	284.010956857	0.0
0.5018	284.652324016	0.0
0.512	285.286293973	0.0
0.5222	285.919101445	0.0
0.5325	286.556935446	0.0
0.5427	287.187412995	0.0
0.553	287.822898566	1.0
0.5632	288.451054771	0.0
0.5734	289.078059152	0.0
0.5837	289.710043966	0.0
0.5939	290.33473979	0.0
0.6042	290.964397711	0.0
0.6144	291.586793478	0.0
0.6246	292.208047984	0.0
0.6349	292.834237251	0.0
0.6451	293.45320437	0.0
0.6554	294.077088082	0.0
0.6656	294.693776237	0.0
0.6758	295.309333597	0.0
0.6861	295.929780464	0.0
0.6963	296.543071413	0.0
0.7066	297.161233868	0.0
0.7168	297.772266752	0.0
0.727	298.38217921	0.0
0.7373	298.996936337	0.0
0.7475	299.604603169	0.0
0.7578	300.217096832	0.0
0.768	300.822526306	0.0
0.7782	301.426845629	0.0
0.7885	302.035965193	0.0
0.7987	302.638059483	0.0
0.809	303.244936341	1.0
0.8192	303.84481379	0.0
0.8294	304.443591269	0.0
0.8397	305.047124969	0.0
0.8499	305.643697819	0.0
0.8602	306.245009379	0.0
0.8704	306.839385718	0.0
0.8806	307.432672174	0.0
0.8909	308.030671234	0.0
0.9011	308.621773279	0.0
0.9114	309.217570577	0.0
0.9216	309.806496253	0.0
0.9318	310.39434204	0.0
0.9421	310.986857215	0.0
0.9523	311.572538623	1.0
0.9626	312.162872228	0.0
0.9728	312.746397225	0.0
0.983	313.328852237	0.0
0.9933	313.915933817	0.0
1.0035	314.496244298	0.0
1.0138	315.081164313	0.0
1.024	315.659338159	0.0
1.0342	316.236451831	0.0
1.0445	316.818149644	0.0
1.0547	317.393138451	0.0
1.065	317.972694521	0.0
1.0752	318.545566286	0.0
1.0854	319.117387601	0.0
1.0957	319.693751018	0.0
1.1059	320.263466953	0.0
1.1162	320.837708268	1.0
1.1264	321.405326576	0.0
1.1366	321.971904065	0.0
1.1469	322.542982005	1.0
1.1571	323.107473423	0.0
1.1674	323.67644872	0.0
1.1776	324.238861747	0.0
1.1878	324.8002435	0.0
1.1981	325.366084432	0.0
1.2083	325.925399243	0.0
1.2186	326.489156815	1.0
1.2288	327.046412295	0.0
1.239	327.602645958	1.0
1.2493	328.163297908	0.0
1.2595	328.717483584	0.0
1.2698	329.276071278	1.0
1.28	329.828216508	0.0
1.2902	330.379349291	0.0
1.3005	330.934859844	0.0
1.3107	331.483963421	0.0
1.321	332.037428649	0.0
1.3312	332.584510491	2.0
1.3414	333.130589171	1.0
1.3517	333.681005475	1.0
1.3619	334.225073558	1.0
1.3722	334.773463294	0.0
1.3824	335.315528182	0.0
1.3926	335.856599108	0.0
1.4029	336.401967879	0.0
1.4131	336.941046645	1.0
1.4234	337.484407433	0.0
1.4336	338.021501375	0.0
1.4438	338.557610469	1.0
1.4541	339.097977996	0.0
1.4643	339.6321132	1.0
1.4746	340.170491157	1.0
1.4848	340.702659737	0.0
1.495	341.233852502	0.0
1.5053	341.769264648	1.0
1.5155	342.298501623	1.0
1.5258	342.831942444	1.0
1.536	343.359230831	1.0
1.5462	343.88555235	0.0
1.5565	344.416054558	3.0
1.5667	344.940438223	1.0
1.577	345.468987184	2.0
1.5872	345.99144013	0.0
1.5974	346.512935076	0.0
1.6077	347.038572372	1.0
1.6179	347.558147234	1.0
1.6282	348.081849195	1.0
1.6384	348.599511043	2.0
1.6486	349.116223677	2.0
1.6589	349.637040673	1.0
1.6691	350.151850832	1.0
1.6794	350.670750241	2.0
1.6896	351.183664928	3.0
1.6998	351.695639105	2.0
1.7101	352.211680006	0.0
1.7203	352.721769155	0.0
1.7306	353.235910053	0.0
1.7408	353.744121113	1.0
1.751	354.251400287	1.0
1.7613	354.762708892	3.0
1.7715	355.268120323	4.0
1.7818	355.777546349	2.0
1.792	356.281096916	2.0
1.8022	356.783724142	1.0
1.8125	357.290343847	6.0
1.8227	357.791120458	2.0
1.833	358.295874849	3.0
1.8432	358.794807659	3.0
1.8534	359.292825598	3.0
1.8637	359.794799402	2.0
1.8739	360.290983697	1.0
1.8842	360.791109292	4.0
1.8944	361.285466695	2.0
1.9046	361.778917614	1.0
1.9149	362.276288123	4.0
1.9251	362.767922214	5.0
1.9354	363.263461462	4.0
1.9456	363.753285414	8.0
1.9558	364.242211196	4.0
1.9661	364.735020623	4.0
1.9763	365.222146238	2.0
1.9866	365.713141198	5.0
1.9968	366.198473273	10.0
2.007	366.682915415	6.0
2.0173	367.171205587	11.0
2.0275	367.653864069	11.0
2.0378	368.140356414	9.0
2.048	368.621237805	9.0
2.0582	369.101237423	12.0
2.0685	369.585049783	7.0
2.0787	370.063282099	14.0
2.089	370.545313119	8.0
2.0992	371.02178464	6.0
2.1094	371.497382474	13.0
2.1197	371.976758086	14.0
2.1299	372.450604825	14.0
2.1402	372.928215433	11.0
2.1504	373.400317523	12.0
2.1606	373.87155394	16.0
2.1709	374.346533491	17.0
2.1811	374.81603487	12.0
2.1914	375.289265602	23.0
2.2016	375.757038332	15.0
2.2118	376.223953327	16.0
2.2221	376.69457713	19.0
2.2323	377.159772998	22.0
2.2426	377.62866402	13.0
2.2528	378.092147091	21.0
2.263	378.554780293	22.0
2.2733	379.021088292	31.0
2.2835	379.482018133	22.0
2.2938	379.94660924	34.0
2.304	380.405841991	19.0
2.3142	380.864232666	49.0
2.3245	381.326264439	23.0
2.3347	381.782967373	30.0
2.345	382.243297999	38.0
2.3552	382.698319406	42.0
2.3654	383.152506459	45.0
2.3757	383.61030122	47.0
2.3859	384.06281601	41.0
2.3962	384.518925225	52.0
2.4064	384.969773908	53.0
2.4166	385.419795889	57.0
2.4269	385.873392493	52.0
2.4371	386.321757546	59.0
2.4474	386.773684061	52.0
2.4576	387.220398286	47.0
2.4678	387.666293389	56.0
2.4781	388.115730336	51.0
2.4883	388.559983706	71.0
2.4986	389.007765878	60.0
2.5088	389.450383559	70.0
2.519	389.892189631	78.0
2.5293	390.337505065	68.0
2.5395	390.777684458	71.0
2.5498	391.221360293	74.0
2.56	391.659918998	77.0
2.5702	392.097673535	81.0
2.5805	392.538905253	82.0
2.5907	392.975048029	93.0
2.601	393.414655184	99.0
2.6112	393.849192133	119.0
2.6214	394.282932291	98.0
2.6317	394.720117742	106.0
2.6419	395.152260918	116.0
2.6522	395.587836704	104.0
2.6624	396.01838878	112.0
2.6726	396.448151371	128.0
2.6829	396.88132766	115.0
2.6931	397.309507916	102.0
2.7034	397.741089301	134.0
2.7136	398.167693047	116.0
2.7238	398.593514547	135.0
2.7341	399.022718441	116.0
2.7443	399.446972116	142.0
2.7546	399.874595731	139.0
2.7648	400.297287354	190.0
2.775	400.719203905	144.0
2.7853	401.144471832	152.0
2.7955	401.564834935	148.0
2.8058	401.988537075	151.0
2.816	402.407352451	159.0
2.8262	402.825399862	153.0
2.8365	403.246767916	132.0
2.8467	403.663276125	161.0
2.857	404.083092751	143.0
2.8672	404.498067427	175.0
2.8774	404.91228118	157.0
2.8877	405.329785124	144.0
2.8979	405.742473791	176.0
2.9082	406.158440535	167.0
2.9184	406.56960973	154.0
2.9286	406.980024981	164.0
2.9389	407.393700252	159.0
2.9491	407.802604402	159.0
2.9594	408.214756569	149.0
2.9696	408.622155182	163.0
2.9798	409.028806765	141.0
2.9901	409.438688472	141.0
3.0003	409.843842812	169.0
3.0106	410.252215382	147.0
3.0208	410.655877991	158.0
3.031	411.058800421	159.0
3.0413	411.464923352	140.0
3.0515	411.866362268	166.0
3.0618	412.270989903	138.0
3.072	412.670950768	126.0
3.0822	413.070178242	137.0
3.0925	413.472576867	129.0
3.1027	413.870334432	124.0
