TL-DOS Lehrstuhlversuch
detector=R1408306
job_number=2015-10-15-009
irradiation_dose [mSv]=1.0

[BEGIN DATA]
time [sec] 	 temperature [K] 	 photoncount 
0.0	238.760909165	0.0
0.0102	239.508873504	1.0
0.0205	240.262537951	3.0
0.0307	241.007271734	0.0
0.041	241.757681005	1.0
0.0512	242.499198186	0.0
0.0614	243.23912009	0.0
0.0717	243.984680811	1.0
0.0819	244.721406895	1.0
0.0922	245.463747442	1.0
0.1024	246.19729151	1.0
0.1126	246.929257455	0.0
0.1229	247.666801586	0.0
0.1331	248.395606073	4.0
0.1434	249.129964654	1.0
0.1536	249.85562134	0.0
0.1638	250.579716871	2.0
0.1741	251.309330609	1.0
0.1843	252.030298677	0.0
0.1946	252.756761118	1.0
0.2048	253.47461523	0.0
0.215	254.190924973	1.0
0.2253	254.91269359	1.0
0.2355	255.625909498	1.0
0.2458	256.344560701	5.0
0.256	257.054696136	1.0
0.2662	257.763303808	1.0
0.2765	258.477311657	0.0
0.2867	259.18285876	0.0
0.297	259.893782716	0.0
0.3072	260.596282468	0.0
0.3174	261.297270885	0.0
0.3277	262.003601413	0.0
0.3379	262.701562169	0.0
0.3482	263.404841964	0.0
0.3584	264.099788136	0.0
0.3686	264.793239223	1.0
0.3789	265.491974981	0.0
0.3891	266.182430962	0.0
0.3994	266.878148789	0.0
0.4096	267.5656226	0.0
0.4198	268.251617402	0.0
0.4301	268.942840052	0.0
0.4403	269.625871952	1.0
0.4506	270.314109121	1.0
0.4608	270.994190917	0.0
0.471	271.672809607	0.0
0.4813	272.356599933	1.0
0.4915	273.032287579	0.0
0.5018	273.713124525	0.0
0.512	274.385893788	0.0
0.5222	275.057215677	0.0
0.5325	275.733653595	0.0
0.5427	276.402075956	1.0
0.553	277.07559225	0.0
0.5632	277.741127607	0.0
0.5734	278.405231154	1.0
0.5837	279.074395719	1.0
0.5939	279.735630915	0.0
0.6042	280.401905271	0.0
0.6144	281.060284505	0.0
0.6246	281.717247324	0.0
0.6349	282.379216743	0.0
0.6451	283.033342053	0.0
0.6554	283.692452339	0.0
0.6656	284.343752397	0.0
0.6758	284.993651268	1.0
0.6861	285.648502906	0.0
0.6963	286.295594778	0.0
0.7066	286.947618027	0.0
0.7168	287.591915025	0.0
0.727	288.234825903	0.0
0.7373	288.882636294	0.0
0.7475	289.522770355	0.0
0.7578	290.167782768	0.0
0.768	290.805152007	0.0
0.7782	291.44115003	0.0
0.7885	292.081994884	0.0
0.7987	292.715245948	0.0
0.809	293.35332291	0.0
0.8192	293.98383888	0.0
0.8294	294.612998377	0.0
0.8397	295.246952591	0.0
0.8499	295.873394667	0.0
0.8602	296.50461075	0.0
0.8704	297.12834714	0.0
0.8806	297.750741643	0.0
0.8909	298.377879308	0.0
0.9011	298.997585608	0.0
0.9114	299.622014583	0.0
0.9216	300.23904429	0.0
0.9318	300.85474654	0.0
0.9421	301.47514095	1.0
0.9523	302.088183901	0.0
0.9626	302.705898746	0.0
0.9728	303.316293884	0.0
0.983	303.925375837	0.0
0.9933	304.539099499	0.0
1.0035	305.145550747	0.0
1.0138	305.756623656	0.0
1.024	306.360455562	0.0
1.0342	306.962988403	0.0
1.0445	307.570113044	0.0
1.0547	308.170043467	0.0
1.065	308.774545856	0.0
1.0752	309.371885101	1.0
1.0854	309.967939249	0.0
1.0957	310.568535824	0.0
1.1059	311.162015536	0.0
1.1162	311.760018055	0.0
1.1264	312.35093445	0.0
1.1366	312.940579567	0.0
1.1469	313.534718268	0.0
1.1571	314.121816631	0.0
1.1674	314.713389169	0.0
1.1776	315.297951776	0.0
1.1878	315.881256775	1.0
1.1981	316.46900704	1.0
1.2083	317.049792668	0.0
1.2186	317.635004362	0.0
1.2288	318.213281501	0.0
1.239	318.790314552	0.0
1.2493	319.371745073	0.0
1.2595	319.946285843	0.0
1.2698	320.525205089	0.0
1.28	321.097264342	0.0
1.2902	321.668092886	0.0
1.3005	322.243271615	0.0
1.3107	322.811634675	0.0
1.321	323.384329131	3.0
1.3312	323.950237357	0.0
1.3414	324.514928105	0.0
1.3517	325.083922264	0.0
1.3619	325.646174039	2.0
1.3722	326.212710638	0.0
1.3824	326.772533974	0.0
1.3926	327.331152924	1.0
1.4029	327.894029013	1.0
1.4131	328.450235214	0.0
1.4234	329.010680168	1.0
1.4336	329.564484041	0.0
1.4438	330.117096479	0.0
1.4541	330.673920282	0.0
1.4643	331.224145914	0.0
1.4746	331.778564721	1.0
1.4848	332.326413857	1.0
1.495	332.873084368	0.0
1.5053	333.42392096	1.0
1.5155	333.968230329	0.0
1.5258	334.516687787	0.0
1.536	335.058646212	0.0
1.5462	335.599438686	0.0
1.5565	336.144352446	1.0
1.5667	336.682809166	0.0
1.577	337.225369371	0.0
1.5872	337.761500426	1.0
1.5974	338.296478066	0.0
1.6077	338.835532678	1.0
1.6179	339.368199679	2.0
1.6282	339.904926044	0.0
1.6384	340.435292386	1.0
1.6486	340.964517715	1.0
1.6589	341.49777618	0.0
1.6691	342.024715715	2.0
1.6794	342.555670967	0.0
1.6896	343.080334581	1.0
1.6998	343.603869452	0.0
1.7101	344.131394091	1.0
1.7203	344.652667745	1.0
1.7306	345.177913937	1.0
1.7408	345.696936142	0.0
1.751	346.214841739	0.0
1.7613	346.736694206	2.0
1.7715	347.252362902	2.0
1.7818	347.771961419	0.0
1.792	348.285402874	2.0
1.8022	348.797739727	1.0
1.8125	349.313981011	3.0
1.8227	349.824105014	2.0
1.833	350.338116585	1.0
1.8432	350.846037295	2.0
1.8534	351.352865282	3.0
1.8637	351.863555717	2.0
1.8739	352.368194646	1.0
1.8842	352.876679343	5.0
1.8944	353.379138671	3.0
1.9046	353.880517024	4.0
1.9149	354.385716295	2.0
1.9251	354.884929129	1.0
1.9354	355.387946379	5.0
1.9456	355.885003047	1.0
1.9558	356.380990364	7.0
1.9661	356.880757515	2.0
1.9763	357.374602598	3.0
1.9866	357.872211189	1.0
1.9968	358.363923289	5.0
2.007	358.854577537	4.0
2.0173	359.348970976	2.0
2.0275	359.837506023	7.0
2.0378	360.329764112	4.0
2.048	360.816189112	3.0
2.0582	361.301567633	7.0
2.0685	361.79064514	4.0
2.0787	362.273927248	7.0
2.089	362.760892365	4.0
2.0992	363.242087114	7.0
2.1094	363.722246636	7.0
2.1197	364.206065371	9.0
2.1299	364.684151021	8.0
2.1402	365.16588008	7.0
2.1504	365.641900815	4.0
2.1606	366.116897455	12.0
2.1709	366.595513962	7.0
2.1811	367.068459029	5.0
2.1914	367.545008329	9.0
2.2016	368.015910684	6.0
2.2118	368.485799955	7.0
2.2221	368.959270171	5.0
2.2323	369.427129928	8.0
2.2426	369.898555164	12.0
2.2528	370.364394174	13.0
2.263	370.829230993	9.0
2.2733	371.297610253	16.0
2.2835	371.760439381	16.0
2.2938	372.226795649	20.0
2.304	372.687625757	15.0
2.3142	373.14746445	18.0
2.3245	373.610807494	18.0
2.3347	374.068660084	19.0
2.345	374.530001889	17.0
2.3552	374.985876952	14.0
2.3654	375.440771261	20.0
2.3757	375.899132241	19.0
2.3859	376.352061802	25.0
2.3962	376.808443061	21.0
2.4064	377.259416359	37.0
2.4166	377.709419448	28.0
2.4269	378.162851933	25.0
2.4371	378.6109114	41.0
2.4474	379.06238545	27.0
2.4576	379.50850969	24.0
2.4678	379.953674151	29.0
2.4781	380.402231135	23.0
2.4883	380.845472873	39.0
2.4986	381.29209248	46.0
2.5088	381.733419798	44.0
2.519	382.17379766	41.0
2.5293	382.617531565	39.0
2.5395	383.056007376	44.0
2.5498	383.497824737	58.0
2.56	383.934406714	61.0
2.5702	384.370049443	49.0
2.5805	384.809012129	61.0
2.5907	385.24277326	65.0
2.601	385.679840009	66.0
2.6112	386.111727669	49.0
2.6214	386.542686179	68.0
2.6317	386.97692895	56.0
2.6419	387.406026093	79.0
2.6522	387.838393313	65.0
2.6624	388.26563713	74.0
