TL-DOS Lehrstuhlversuch
detector=R1408305
job_number=2015-10-26-007
irradiation_dose [mSv]=10.0

[BEGIN DATA]
time [sec] 	 temperature [K] 	 photoncount 
0.0	78.2392659073	0.0
0.0102	80.5504924057	0.0
0.0205	82.8727274461	0.0
0.0307	85.1609365867	2.0
0.041	87.4600446361	3.0
0.0512	89.7254656473	2.0
0.0614	91.979632868	0.0
0.0717	94.2445368531	0.0
0.0819	96.4762549657	3.0
0.0922	98.7186029161	1.0
0.1024	100.92809549	4.0
0.1126	103.126612105	3.0
0.1229	105.335600417	1.0
0.1331	107.512222146	1.0
0.1434	109.699211283	1.0
0.1536	111.854156174	0.0
0.1638	113.99839608	1.0
0.1741	116.152849158	1.0
0.1843	118.275734714	3.0
0.1946	120.408731731	2.0
0.2048	122.510475606	1.0
0.215	124.601778778	1.0
0.2253	126.703042982	0.0
0.2355	128.773518999	0.0
0.2458	130.853856846	0.0
0.256	132.903713124	0.0
0.2662	134.943386459	0.0
0.2765	136.992774908	0.0
0.2867	139.012135266	0.0
0.297	141.041113986	0.0
0.3072	143.040363662	0.0
0.3174	145.029681791	0.0
0.3277	147.028475188	0.0
0.3379	148.997981824	0.0
0.3482	150.976869365	0.0
0.3584	152.926761809	0.0
0.3686	154.866967895	0.0
0.3789	156.816415325	0.0
0.3891	158.737299021	0.0
0.3994	160.667332028	0.0
0.4096	162.569085766	0.0
0.4198	164.46139228	0.0
0.4301	166.36271199	0.0
0.4403	168.236173144	0.0
0.4506	170.118557731	0.0
0.4608	171.973361205	0.0
0.471	173.818950687	0.0
0.4813	175.673330848	0.0
0.4915	177.500540221	0.0
0.5018	179.336452728	0.0
0.512	181.14546504	0.0
0.5222	182.945490834	1.0
0.5325	184.754090283	0.0
0.5427	186.536189735	0.0
0.553	188.326777458	0.0
0.5632	190.091129094	1.0
0.5734	191.846716071	0.0
0.5837	193.610665039	0.0
0.5939	195.348768236	1.0
0.6042	197.095150148	0.0
0.6144	198.815943687	0.0
0.6246	200.528188947	0.0
0.6349	202.248589757	1.0
0.6451	203.943782875	0.0
0.6554	205.647050323	0.0
0.6656	207.325361121	1.0
0.6758	208.995334679	0.0
0.6861	210.673262444	0.0
0.6963	212.326604842	0.0
0.7066	213.987822231	0.0
0.7168	215.624699097	0.0
0.727	217.253444551	0.0
0.7373	218.88994784	0.0
0.7475	220.502472723	0.0
0.7578	222.12267818	0.0
0.768	223.719144029	0.0
0.7782	225.307679215	0.0
0.7885	226.90378071	0.0
0.7987	228.476495775	0.0
0.809	230.056701797	1.0
0.8192	231.613754293	1.0
0.8294	233.163071915	0.0
0.8397	234.719769052	1.0
0.8499	236.253657119	0.0
0.8602	237.794851208	0.0
0.8704	239.313463382	1.0
0.8806	240.82453164	0.0
0.8909	242.342797228	0.0
0.9011	243.838816854	0.0
0.9114	245.341962131	0.0
0.9216	246.823082992	1.0
0.9318	248.296846182	0.0
0.9421	249.777629014	0.0
0.9523	251.23671509	0.0
0.9626	252.7027509	0.0
0.9728	254.147306031	2.0
0.983	255.584685134	1.0
0.9933	257.028910581	0.0
1.0035	258.451974918	1.0
1.0138	259.881817415	0.0
1.024	261.290709544	0.0
1.0342	262.692602808	1.0
1.0445	264.101173393	0.0
1.0547	265.489105291	1.0
1.065	266.883648011	0.0
1.0752	268.257757584	1.0
1.0854	269.625041078	2.0
1.0957	270.998837044	3.0
1.1059	272.352503849	0.0
1.1162	273.712618269	0.0
1.1264	275.052803992	0.0
1.1366	276.386332158	1.0
1.1469	277.726212017	3.0
1.1571	279.046459661	1.0
1.1674	280.372995742	2.0
1.1776	281.680095123	3.0
1.1878	282.980701309	0.0
1.1981	284.287502377	2.0
1.2083	285.575155909	3.0
1.2186	286.868942628	2.0
1.2288	288.1437725	2.0
1.239	289.412269479	1.0
1.2493	290.686808402	5.0
1.2595	291.9426725	2.0
1.2698	293.204518371	3.0
1.28	294.447875399	5.0
1.2902	295.685055879	2.0
1.3005	296.928129141	1.0
1.3107	298.152988619	4.0
1.321	299.383682193	2.0
1.3312	300.596343374	8.0
1.3414	301.802980494	4.0
1.3517	303.015364915	6.0
1.3619	304.209985212	4.0
1.3722	305.410295573	10.0
1.3824	306.593018723	6.0
1.3926	307.769866532	6.0
1.4029	308.952319755	8.0
1.4131	310.117447412	5.0
1.4234	311.288124657	11.0
1.4336	312.441648882	8.0
1.4438	313.589442817	12.0
1.4541	314.742703778	9.0
1.4643	315.879066906	6.0
1.4746	317.020842615	10.0
1.4848	318.145888774	14.0
1.495	319.265346112	17.0
1.5053	320.390135507	12.0
1.5155	321.498444241	21.0
1.5258	322.61203193	18.0
1.536	323.709303087	18.0
1.5462	324.801123399	20.0
1.5565	325.898144131	11.0
1.5667	326.979091074	21.0
1.577	328.065186647	29.0
1.5872	329.135368507	23.0
1.5974	330.200234093	27.0
1.6077	331.270171711	20.0
1.6179	332.324432367	33.0
1.6282	333.383714545	39.0
1.6384	334.427475887	50.0
1.6486	335.4660522	38.0
1.6589	336.509575329	43.0
1.6691	337.537808527	42.0
1.6794	338.570939275	55.0
1.6896	339.588932364	45.0
1.6998	340.601868433	47.0
1.7101	341.61962919	67.0
1.7203	342.622477492	70.0
1.7306	343.630102435	61.0
1.7408	344.622963435	68.0
1.751	345.610892261	84.0
1.7613	346.603526665	93.0
1.7715	347.581616771	107.0
1.7818	348.564365592	72.0
1.792	349.53271496	106.0
1.8022	350.49625392	123.0
1.8125	351.464382287	119.0
1.8227	352.418325424	123.0
1.833	353.376812262	145.0
1.8432	354.32125514	158.0
1.8534	355.261006367	162.0
1.8637	356.205233699	159.0
1.8739	357.135626004	162.0
1.8842	358.070449836	186.0
1.8944	358.991576423	190.0
1.9046	359.908127187	203.0
1.9149	360.82904355	209.0
1.9251	361.736466443	222.0
1.9354	362.648211459	231.0
1.9456	363.546597385	242.0
1.9558	364.440520456	285.0
1.9661	365.338701348	281.0
1.9763	366.223721895	311.0
1.9866	367.112957861	324.0
1.9968	367.989164545	340.0
2.007	368.861018552	372.0
2.0173	369.737025264	406.0
2.0275	370.600196532	422.0
2.0378	371.467479149	429.0
2.048	372.32205415	466.0
2.0582	373.172383931	423.0
2.0685	374.026763896	499.0
2.0787	374.868625298	491.0
2.089	375.714496547	542.0
2.0992	376.547973904	601.0
2.1094	377.377310848	584.0
2.1197	378.210597985	629.0
2.1299	379.031675614	681.0
2.1402	379.856664098	653.0
2.1504	380.669564668	722.0
2.1606	381.478427042	713.0
2.1709	382.291142088	811.0
2.1811	383.091949053	859.0
2.1914	383.896570321	871.0
2.2016	384.689402101	864.0
2.2118	385.47829538	996.0
2.2221	386.270946216	959.0
2.2323	387.051982957	1022.0
2.2426	387.836739833	1068.0
2.2528	388.609998279	1169.0
2.263	389.379415457	1113.0
2.2733	390.152497425	1145.0
2.2835	390.914252027	1199.0
2.2938	391.679634921	1198.0
2.304	392.433803257	1285.0
2.3142	393.184225157	1353.0
2.3245	393.938221372	1336.0
2.3347	394.681169869	1402.0
2.345	395.427657084	1384.0
2.3552	396.163206604	1454.0
2.3654	396.89510218	1454.0
2.3757	397.630483829	1465.0
2.3859	398.355090503	1453.0
2.3962	399.083148533	1503.0
2.4064	399.800538896	1519.0
2.4166	400.514365524	1583.0
2.4269	401.23159216	1579.0
2.4371	401.938309834	1482.0
2.4474	402.648393656	1595.0
2.4576	403.348073173	1551.0
2.4678	404.044276936	1519.0
2.4781	404.743796768	1607.0
2.4883	405.433067082	1570.0
2.4986	406.125620441	1479.0
2.5088	406.808026356	1526.0
2.519	407.487042326	1482.0
2.5293	408.169292498	1429.0
2.5395	408.841546191	1406.0
2.5498	409.517001877	1456.0
2.56	410.182560638	1428.0
2.5702	410.844813144	1437.0
2.5805	411.510220007	1322.0
2.5907	412.165877183	1317.0
2.601	412.824657301	1263.0
2.6112	413.473784829	1270.0
2.6214	414.119687726	1232.0
2.6317	414.768667106	1192.0
2.6419	415.408137497	1125.0
2.6522	416.050653732	1086.0
2.6624	416.683755678	1116.0
2.6726	417.313712604	1035.0
2.6829	417.94667006	991.0
2.6931	418.570353284	988.0
2.7034	419.197007157	903.0
2.7136	419.81447916	971.0
2.7238	420.428883785	943.0
2.7341	421.046214865	949.0
2.7443	421.654500674	869.0
2.7546	422.265683793	946.0
2.7648	422.867911722	961.0
2.775	423.467148001	917.0
2.7853	424.069238486	904.0
2.7955	424.662507009	913.0
2.8058	425.258601314	903.0
2.816	425.845961513	932.0
2.8262	426.43040392	920.0
2.8365	427.017630069	973.0
2.8467	427.596252051	997.0
2.857	428.177630053	1052.0
2.8672	428.750489575	1014.0
2.8774	429.320503339	1045.0
2.8877	429.893232121	1128.0
2.8979	430.457569154	1139.0
2.9082	431.024594166	1152.0
2.9184	431.583311003	1171.0
2.9286	432.139252336	1169.0
2.9389	432.69784166	1240.0
2.9491	433.248246409	1249.0
2.9594	433.801272777	1267.0
2.9696	434.34619608	1309.0
2.9798	434.888412402	1502.0
2.9901	435.433211341	1408.0
3.0003	435.970027765	1385.0
3.0106	436.509401085	1405.0
3.0208	437.040871388	1416.0
3.031	437.56970154	1493.0
3.0413	438.101050549	1530.0
3.0515	438.624614114	1608.0
3.0618	439.150671452	1630.0
3.072	439.669020882	1656.0
3.0822	440.184795339	1637.0
3.0925	440.703026468	1730.0
3.1027	441.21366436	1744.0
3.113	441.726734459	1753.0
3.1232	442.232286941	1813.0
3.1334	442.735328021	1754.0
3.1437	443.240765123	1741.0
3.1539	443.73879645	1780.0
3.1642	444.239199936	1787.0
3.1744	444.7322714	1887.0
3.1846	445.222893464	1933.0
3.1949	445.715852397	1842.0
3.2051	446.201588386	1861.0
3.2154	446.689637972	1936.0
3.2256	447.170536548	1791.0
3.2358	447.649046194	1896.0
3.2461	448.129835017	1827.0
3.2563	448.603579216	1864.0
3.2666	449.079579894	1820.0
3.2768	449.548606104	1855.0
3.287	450.015302362	1813.0
3.2973	450.484221529	1790.0
3.3075	450.946269989	1833.0
3.3178	451.41051922	1777.0
3.328	451.867966169	1774.0
3.3382	452.323140687	1819.0
3.3485	452.780483235	1782.0
3.3587	453.231124699	1812.0
3.369	453.683912601	1840.0
3.3792	454.130066156	1751.0
3.3894	454.574003381	1776.0
3.3997	455.020055112	1678.0
3.4099	455.459571194	1705.0
3.4202	455.901180724	1725.0
3.4304	456.336319694	1621.0
3.4406	456.769297051	1697.0
3.4509	457.204336711	1704.0
3.4611	457.633002074	1646.0
3.4714	458.063709202	1573.0
3.4816	458.488105514	1610.0
3.4918	458.910393579	1559.0
3.5021	459.334693033	1550.0
3.5123	459.752775558	1560.0
3.5226	460.172849441	1546.0
3.5328	460.586768308	1591.0
3.543	460.998630977	1532.0
3.5533	461.412455378	1464.0
3.5635	461.820216333	1492.0
3.5738	462.229919483	1513.0
3.584	462.633619572	1426.0
3.5942	463.035314225	1587.0
3.6045	463.43892218	1482.0
3.6147	463.836616382	1455.0
3.625	464.236204831	1477.0
3.6352	464.629938421	1466.0
3.6454	465.021716086	1439.0
3.6557	465.415359817	1421.0
3.6659	465.803235793	1478.0
3.6762	466.192959251	1479.0
