TL-DOS Lehrstuhlversuch
detector=R1408306
job_number=2015-10-22-008
irradiation_dose [mSv]=3.0

[BEGIN DATA]
time [sec] 	 temperature [K] 	 photoncount 
0.0	202.720596009	0.0
0.0102	203.770695424	0.0
0.0205	204.828010798	1.0
0.0307	205.872020577	5.0
0.041	206.92320447	1.0
0.0512	207.961159928	2.0
0.0614	208.996116086	2.0
0.0717	210.038184144	1.0
0.0819	211.067138483	1.0
0.0922	212.10316348	0.0
0.1024	213.126150807	2.0
0.1126	214.146182085	0.0
0.1229	215.173222705	1.0
0.1331	216.187338716	0.0
0.1434	217.208423421	0.0
0.1536	218.216658468	1.0
0.1638	219.221980096	3.0
0.1741	220.234209985	0.0
0.1843	221.233701648	2.0
0.1946	222.240061511	1.0
0.2048	223.233757019	1.0
0.215	224.22458112	3.0
0.2253	225.22221386	1.0
0.2355	226.207292071	0.0
0.2458	227.199139435	1.0
0.256	228.178505074	0.0
0.2662	229.155040716	1.0
0.2765	230.13828681	0.0
0.2867	231.10915942	0.0
0.297	232.086703568	0.0
0.3072	233.051945987	0.0
0.3174	234.014399219	1.0
0.3277	234.983466133	0.0
0.3379	235.940337999	0.0
0.3482	236.903785194	1.0
0.3584	237.855108061	0.0
0.3686	238.803681963	1.0
0.3789	239.758774173	0.0
0.3891	240.701847196	0.0
0.3994	241.651400727	0.0
0.4096	242.589004773	0.0
0.4198	243.523899495	0.0
0.4301	244.465218527	0.0
0.4403	245.394691698	0.0
0.4506	246.330551923	0.0
0.4608	247.254634982	0.0
0.471	248.17604779	0.0
0.4813	249.103792263	0.0
0.4915	250.019861702	1.0
0.5018	250.942226089	0.0
0.512	251.852983147	0.0
0.5222	252.76110846	1.0
0.5325	253.67547413	0.0
0.5427	254.57833313	1.0
0.553	255.487396299	0.0
0.5632	256.385019526	0.0
0.5734	257.28004896	1.0
0.5837	258.181228761	0.0
0.5939	259.071067826	0.0
0.6042	259.967021591	2.0
0.6144	260.851700388	0.0
0.6246	261.733822795	0.0
0.6349	262.622006877	0.0
0.6451	263.499013765	0.0
0.6554	264.382047175	0.0
0.6656	265.25396821	0.0
0.6758	266.123369721	1.0
0.6861	266.998745492	0.0
0.6963	267.863105253	0.0
0.7066	268.733404629	0.0
0.7168	269.592751879	0.0
0.727	270.449615938	0.0
0.7373	271.312368104	0.0
0.7475	272.16426312	0.0
0.7578	273.022012097	0.0
0.768	273.868966886	1.0
0.7782	274.713474294	0.0
0.7885	275.563784897	0.0
