TL-DOS Lehrstuhlversuch
detector=R1408306
job_number=2015-10-16-001
irradiation_dose [mSv]=1.0

[BEGIN DATA]
time [sec] 	 temperature [K] 	 photoncount 
0.0	193.220509506	0.0
0.0102	194.354681586	0.0
0.0205	195.496476371	0.0
0.0307	196.623733643	0.0
0.041	197.758567146	1.0
0.0512	198.878951768	2.0
0.0614	199.995932455	2.0
0.0717	201.120420305	0.0
0.0819	202.230590996	2.0
0.0922	203.34822308	2.0
0.1024	204.451625295	2.0
0.1126	205.55167517	4.0
0.1229	206.659118417	0.0
0.1331	207.75246152	0.0
0.1434	208.853152919	1.0
0.1536	209.93983014	0.0
0.1638	211.023205835	0.0
0.1741	212.113862836	0.0
0.1843	213.190633418	2.0
0.1946	214.274640912	1.0
0.2048	215.344846651	0.0
0.215	216.411800907	1.0
0.2253	217.485926102	2.0
0.2355	218.546375363	0.0
0.2458	219.613951842	0.0
0.256	220.667935768	1.0
0.2662	221.718717496	0.0
0.2765	222.776561468	0.0
0.2867	223.820936801	0.0
0.297	224.872331321	0.0
0.3072	225.910339319	0.0
0.3174	226.945193656	0.0
0.3277	227.98700319	0.0
0.3379	229.015548239	0.0
0.3482	230.05100608	0.0
0.3584	231.073280307	0.0
0.3686	232.092448676	0.0
0.3789	233.118466817	0.0
0.3891	234.131421531	0.0
0.3994	235.151184256	0.0
0.4096	236.157963199	0.0
0.4198	237.161683362	0.0
0.4301	238.17214947	0.0
0.4403	239.169750163	0.0
0.4506	240.174055673	0.0
0.4608	241.165574205	0.0
0.471	242.154080321	0.0
0.4813	243.149230129	0.0
0.4915	244.131709531	0.0
0.5018	245.120792121	1.0
0.512	246.097281554	0.0
0.5222	247.070804232	1.0
0.5325	248.050869899	0.0
0.5427	249.018457214	0.0
0.553	249.992547628	0.0
0.5632	250.954235768	0.0
0.5734	251.913002121	0.0
0.5837	252.878212288	0.0
0.5939	253.831133245	0.0
0.6042	254.790458729	0.0
0.6144	255.737569928	0.0
0.6246	256.681803629	0.0
0.6349	257.632383469	1.0
0.6451	258.570860376	0.0
0.6554	259.515644732	0.0
0.6656	260.448399944	0.0
0.6758	261.378321272	0.0
0.6861	262.314492548	0.0
0.6963	263.238744343	0.0
0.7066	264.16920798	0.0
0.7168	265.087824807	0.0
0.727	266.003650706	0.0
0.7373	266.925631817	0.0
0.7475	267.835874119	0.0
0.7578	268.752234106	0.0
0.768	269.656926853	0.0
0.7782	270.558870975	1.0
0.7885	271.466877012	0.0
0.7987	272.363322172	0.0
0.809	273.265792288	0.0
0.8192	274.156772011	0.0
0.8294	275.045044772	0.0
0.8397	275.939287564	0.0
0.8499	276.822144714	1.0
0.8602	277.710935496	0.0
0.8704	278.588410053	0.0
0.8806	279.463218679	0.0
0.8909	280.343906844	1.0
0.9011	281.213381947	0.0
0.9114	282.088700742	0.0
0.9216	282.952874839	0.0
0.9318	283.814423416	0.0
0.9421	284.68176241	0.0
0.9523	285.538058307	0.0
0.9626	286.400109318	0.0
0.9728	287.251184559	0.0
0.983	288.099674077	0.0
0.9933	288.953866243	0.0
1.0035	289.797182699	0.0
1.0138	290.646167036	1.0
1.024	291.484341969	0.0
