TL-DOS Lehrstuhlversuch
detector=R1408305
job_number=2015-10-15-006
irradiation_dose [mSv]=1.0

[BEGIN DATA]
time [sec] 	 temperature [K] 	 photoncount 
0.0	165.148848525	0.0
0.0102	166.522050077	0.0
0.0205	167.903845831	1.0
0.0307	169.267421699	1.0
0.041	170.639531526	3.0
0.0512	171.993549183	0.0
0.0614	173.342836039	1.0
0.0717	174.700567425	2.0
0.0819	176.04039623	0.0
0.0922	177.388610373	2.0
0.1024	178.719047426	2.0
0.1126	180.044836066	2.0
0.1229	181.378922172	0.0
0.1331	182.695417476	0.0
0.1434	184.020152084	0.0
0.1536	185.327419196	0.0
0.1638	186.630118848	1.0
0.1741	187.940971464	1.0
0.1843	189.234539627	2.0
0.1946	190.536203604	2.0
0.2048	191.820704286	3.0
0.215	193.100717051	1.0
0.2253	194.388740794	3.0
0.2355	195.659781098	0.0
0.2458	196.938776225	0.0
0.256	198.200906961	1.0
0.2662	199.458627939	0.0
0.2765	200.724220381	0.0
0.2867	201.973125155	0.0
0.297	203.229846217	0.0
0.3072	204.469996586	1.0
0.3174	205.705813994	0.0
0.3277	206.949365782	0.0
0.3379	208.176520522	0.0
0.3482	209.411355428	0.0
0.3584	210.629908224	0.0
0.3686	211.844203519	0.0
0.3789	213.066098498	1.0
0.3891	214.271881988	0.0
0.3994	215.485211892	1.0
0.4096	216.682543243	1.0
0.4198	217.875691239	0.0
0.4301	219.076306567	0.0
0.4403	220.261090994	1.0
0.4506	221.453290411	0.0
0.4608	222.629769895	1.0
0.471	223.802138877	0.0
0.4813	224.981845147	0.0
0.4915	226.145996215	0.0
0.5018	227.317433138	0.0
0.512	228.473423896	0.0
0.5222	229.625375738	0.0
0.5325	230.784537087	0.0
0.5427	231.928414131	0.0
0.553	233.079450146	0.0
0.5632	234.215308995	0.0
0.5734	235.347199267	0.0
0.5837	236.486173489	0.0
0.5939	237.610129589	0.0
0.6042	238.741119983	0.0
0.6144	239.857197525	0.0
0.6246	240.969375605	0.0
0.6349	242.088514266	0.0
0.6451	243.192896349	0.0
0.6554	244.304190222	0.0
0.6656	245.400830956	0.0
0.6758	246.493640137	0.0
0.6861	247.593288679	1.0
0.6963	248.678437632	0.0
0.7066	249.770378006	0.0
0.7168	250.847920428	0.0
0.727	251.921698025	0.0
0.7373	253.002195873	0.0
0.7475	254.068446648	0.0
0.7578	255.141370568	0.0
0.768	256.200147281	0.0
0.7782	257.255224735	0.0
0.7885	258.316905405	0.0
0.7987	259.364587118	0.0
0.809	260.418825761	0.0
0.8192	261.459163576	0.0
0.8294	262.495866554	0.0
0.8397	263.539057752	0.0
0.8499	264.568493789	0.0
0.8602	265.604372566	0.0
0.8704	266.6265926	0.0
0.8806	267.6452411	0.0
0.8909	268.670264826	0.0
0.9011	269.68177294	0.0
0.9114	270.699611592	0.0
0.9216	271.704029372	0.0
0.9318	272.704937818	0.0
0.9421	273.712110463	0.0
0.9523	274.706002875	0.0
0.9626	275.706115576	0.0
0.9728	276.693041134	0.0
0.983	277.676518473	0.0
0.9933	278.666150919	0.0
1.0035	279.642734411	0.0
1.0138	280.625429863	0.0
1.024	281.595167831	0.0
1.0342	282.561517632	0.0
1.0445	283.533915346	0.0
1.0547	284.493491357	0.0
1.065	285.459072888	0.0
1.0752	286.411922592	1.0
1.0854	287.361443135	0.0
1.0957	288.316906265	0.0
1.1059	289.259770987	0.0
1.1162	290.208536639	0.0
1.1264	291.144792194	0.0
1.1366	292.077776565	1.0
1.1469	293.016600032	1.0
1.1571	293.943044495	0.0
1.1674	294.875287124	0.0
1.1776	295.79523752	0.0
1.1878	296.711973703	0.0
1.1981	297.634447291	1.0
1.2083	298.544757459	1.0
1.2186	299.460764816	0.0
1.2288	300.364694013	0.0
1.239	301.265464973	1.0
1.2493	302.171873421	0.0
1.2595	303.066330277	0.0
1.2698	303.966385104	1.0
1.28	304.854572117	0.0
1.2902	305.739655894	1.0
1.3005	306.630278979	0.0
1.3107	307.509158614	0.0
1.321	308.393538729	2.0
1.3312	309.266257712	0.0
1.3414	310.135927502	0.0
1.3517	311.011040132	0.0
1.3619	311.874613827	1.0
1.3722	312.74359221	1.0
1.3824	313.601112542	0.0
1.3926	314.455636784	3.0
1.4029	315.315509078	0.0
1.4131	316.164043391	0.0
1.4234	317.017888267	0.0
1.4336	317.860474638	0.0
1.4438	318.700117097	1.0
1.4541	319.545014469	0.0
1.4643	320.378771314	1.0
1.4746	321.217746238	2.0
1.4848	322.045658727	2.0
1.495	322.870678572	0.0
1.5053	323.700861816	0.0
1.5155	324.520098548	1.0
1.5258	325.344462484	0.0
1.536	326.15795664	0.0
1.5462	326.968608529	2.0
1.5565	327.784333894	0.0
1.5667	328.589303385	2.0
1.577	329.399310787	0.0
1.5872	330.198637711	0.0
1.5974	330.995171866	0.0
1.6077	331.796691141	2.0
1.6179	332.587641858	2.0
1.6282	333.38354275	2.0
1.6384	334.168949167	0.0
1.6486	334.951611452	3.0
1.6589	335.73917204	1.0
1.6691	336.516348125	1.0
1.6794	337.298388176	0.0
1.6896	338.070116516	2.0
1.6998	338.839148514	2.0
1.7101	339.612993509	4.0
1.7203	340.37663485	1.0
1.7306	341.145055451	5.0
1.7408	341.903343921	3.0
1.751	342.658983007	6.0
1.7613	343.419351271	2.0
1.7715	344.16969358	6.0
1.7818	344.924731917	1.0
1.792	345.669814577	2.0
1.8022	346.412293993	6.0
1.8125	347.159420226	5.0
1.8227	347.89669511	3.0
1.833	348.638584238	5.0
1.8432	349.370691071	10.0
1.8534	350.100239996	10.0
1.8637	350.834354812	7.0
1.8739	351.558789843	10.0
1.8842	352.287758761	9.0
1.8944	353.007115744	4.0
1.9046	353.723959366	8.0
1.9149	354.445289364	6.0
1.9251	355.157108151	9.0
1.9354	355.873381867	12.0
1.9456	356.580211043	6.0
1.9558	357.284570629	17.0
1.9661	357.993338459	13.0
1.9763	358.692760719	12.0
1.9866	359.396560323	14.0
1.9968	360.091079867	11.0
2.007	360.78317283	12.0
2.0173	361.479597266	15.0
2.0275	362.166838888	17.0
2.0378	362.858381621	17.0
2.048	363.540805909	8.0
2.0582	364.220845875	16.0
2.0685	364.90514188	13.0
2.0787	365.580414993	21.0
2.089	366.259914312	24.0
2.0992	366.930453986	17.0
2.1094	367.598650862	30.0
2.1197	368.271029657	23.0
2.1299	368.934542696	19.0
2.1402	369.60220834	34.0
2.1504	370.261070375	34.0
2.1606	370.917630411	22.0
2.1709	371.578299537	37.0
2.1811	372.230257307	47.0
2.1914	372.886295364	35.0
2.2016	373.533683128	33.0
2.2118	374.178808984	39.0
2.2221	374.827972368	47.0
2.2323	375.468576108	42.0
2.2426	376.113189074	45.0
2.2528	376.749302395	51.0
2.263	377.3831932	47.0
2.2733	378.021051219	53.0
2.2835	378.650498662	52.0
2.2938	379.283885509	56.0
2.304	379.908920735	62.0
2.3142	380.531772151	64.0
2.3245	381.15852169	63.0
2.3347	381.777007126	65.0
2.345	382.399363361	75.0
2.3552	383.01351342	84.0
2.3654	383.6255177	79.0
2.3757	384.241352218	80.0
2.3859	384.849066552	94.0
2.3962	385.460584276	85.0
2.4064	386.064038736	93.0
2.4166	386.665384787	82.0
2.4269	387.270494371	108.0
2.4371	387.867625187	90.0
2.4474	388.468493154	107.0
2.4576	389.061438283	134.0
2.4678	389.652311721	121.0
2.4781	390.246883148	108.0
2.4883	390.833614761	111.0
2.4986	391.424018441	149.0
2.5088	392.006637261	126.0
2.519	392.58722047	132.0
2.5293	393.171437266	125.0
2.5395	393.74795078	125.0
2.5498	394.328072412	154.0
2.56	394.900544758	152.0
2.5702	395.471016944	172.0
2.5805	396.045059438	150.0
2.5907	396.611532805	169.0
2.601	397.181551453	164.0
2.6112	397.74405403	159.0
2.6214	398.30459128	160.0
2.6317	398.86863666	165.0
2.6419	399.425244731	183.0
2.6522	399.985336342	174.0
2.6624	400.538042776	190.0
2.6726	401.08881811	157.0
2.6829	401.643040479	159.0
2.6931	402.189955061	179.0
2.7034	402.740292516	189.0
2.7136	403.28337341	202.0
2.7238	403.824556834	165.0
2.7341	404.369127262	159.0
2.7443	404.906517171	162.0
2.7546	405.447270342	170.0
2.7648	405.980893328	164.0
2.775	406.512651888	165.0
2.7853	407.047738466	146.0
2.7955	407.575769577	173.0
2.8058	408.107105377	187.0
2.816	408.631435166	149.0
2.8262	409.153932999	163.0
2.8365	409.679700891	188.0
2.8467	410.198536189	164.0
2.857	410.720618625	173.0
2.8672	411.235817061	157.0
2.8774	411.749215445	146.0
2.8877	412.26582694	124.0
2.8979	412.775626573	133.0
2.9082	413.288616793	152.0
2.9184	413.794842901	122.0
2.9286	414.299300306	123.0
2.9389	414.806914864	132.0
2.9491	415.307836191	110.0
2.9594	415.811892541	122.0
2.9696	416.309302576	100.0
2.9798	416.804974711	111.0
2.9901	417.303749017	121.0
3.0003	417.795946656	94.0
3.0106	418.29122472	99.0
3.0208	418.779972218	91.0
3.031	419.267012081	104.0
3.0413	419.75710009	91.0
3.0515	420.240725967	90.0
3.0618	420.727378622	97.0
3.072	421.207614443	79.0
3.0822	421.686172368	103.0
3.0925	422.167725354	86.0
3.1027	422.642928748	113.0
3.113	423.121106208	100.0
3.1232	423.592978585	99.0
3.1334	424.063202287	70.0
3.1437	424.536368891	87.0
3.1539	425.003296482	87.0
