TL-DOS Lehrstuhlversuch
detector=R1407301
job_number=2015-10-23-004
irradiation_dose [mSv]=4.0

[BEGIN DATA]
time [sec] 	 temperature [K] 	 photoncount 
0.0	132.149456569	0.0
0.0102	133.864960364	0.0
0.0205	135.590209343	0.0
0.0307	137.291732081	0.0
0.041	139.002920581	1.0
0.0512	140.690576206	2.0
0.0614	142.371374258	0.0
0.0717	144.061720342	0.0
0.0819	145.728820183	0.0
0.0922	147.405390242	2.0
0.1024	149.058903509	3.0
0.1126	150.705697938	2.0
0.1229	152.361847236	0.0
0.1331	153.995220577	6.0
0.1434	155.637872547	1.0
0.1536	157.25793418	1.0
0.1638	158.8714129	2.0
0.1741	160.494057234	0.0
0.1843	162.094386384	2.0
0.1946	163.70380645	0.0
0.2048	165.291093196	2.0
0.215	166.871930206	1.0
0.2253	168.461747404	1.0
0.2355	170.029700868	3.0
0.2458	171.606561333	0.0
0.256	173.161736249	0.0
0.2662	174.710591911	0.0
0.2765	176.268246087	0.0
0.2867	177.804478845	0.0
0.297	179.349438411	0.0
0.3072	180.87315114	0.0
0.3174	182.390672458	0.0
0.3277	183.91681429	0.0
0.3379	185.421968073	1.0
0.3482	186.935672115	0.0
0.3584	188.428559158	0.0
0.3686	189.915380045	0.0
0.3789	191.410647048	0.0
0.3891	192.885350604	0.0
0.3994	194.368431442	0.0
0.4096	195.831116421	0.0
0.4198	197.287857968	0.0
0.4301	198.752874759	0.0
0.4403	200.197744116	0.0
0.4506	201.650821275	0.0
0.4608	203.083915199	0.0
0.471	204.511185929	0.0
0.4813	205.94656449	0.0
0.4915	207.362203212	0.0
0.5018	208.785883688	0.0
0.512	210.189985201	0.0
0.5222	211.588381328	0.0
0.5325	212.99472126	0.0
0.5427	214.381720702	0.0
0.553	215.776599208	0.0
0.5632	217.152294846	0.0
0.5734	218.522400521	0.0
0.5837	219.900289293	0.0
0.5939	221.259228846	0.0
0.6042	222.625888065	0.0
0.6144	223.973752497	0.0
0.6246	225.316140055	0.0
0.6349	226.666153253	0.0
0.6451	227.997600586	0.0
0.6554	229.336611411	0.0
0.6656	230.657207681	0.0
0.6758	231.972437877	0.0
0.6861	233.295139441	0.0
0.6963	234.59965074	0.0
0.7066	235.911572517	0.0
0.7168	237.205452276	0.0
0.727	238.494074521	0.0
0.7373	239.790016983	0.0
0.7475	241.068137181	0.0
0.7578	242.353517938	0.0
0.768	243.621221679	0.0
0.7782	244.883774269	0.0
0.7885	246.153498983	0.0
0.7987	247.405761989	0.0
0.809	248.665138668	0.0
0.8192	249.907195949	1.0
0.8294	251.144206289	0.0
0.8397	252.388243657	0.0
0.8499	253.615172579	0.0
0.8602	254.849071259	0.0
0.8704	256.066000924	0.0
0.8806	257.277985751	0.0
0.8909	258.496855444	0.0
0.9011	259.698962806	1.0
0.9114	260.907898924	0.0
0.9216	262.10020932	0.0
0.9318	263.287674916	0.0
0.9421	264.481886093	0.0
0.9523	265.659674052	0.0
0.9626	266.844152616	0.0
0.9728	268.012341807	0.0
0.983	269.175784212	0.0
0.9933	270.345835731	0.0
1.0035	271.499796282	0.0
1.0138	272.660312085	1.0
1.024	273.804868059	0.0
1.0342	274.944773277	1.0
1.0445	276.091153902	2.0
1.0547	277.221769091	1.0
1.065	278.358806914	1.0
1.0752	279.480207786	0.0
1.0854	280.59705199	0.0
1.0957	281.720240599	0.0
1.1059	282.827982717	1.0
1.1162	283.942017534	0.0
1.1264	285.040731747	3.0
1.1366	286.134981475	0.0
1.1469	287.235447258	1.0
1.1571	288.320779042	0.0
1.1674	289.41227622	0.0
1.1776	290.488762739	0.0
1.1878	291.560875093	0.0
1.1981	292.639077746	2.0
1.2083	293.702452571	0.0
1.2186	294.771868061	0.0
1.2288	295.826576566	1.0
1.239	296.876999399	2.0
1.2493	297.933389321	1.0
1.2595	298.97525139	0.0
1.2698	300.023031918	1.0
1.28	301.056402993	1.0
1.2902	302.085575098	2.0
1.3005	303.120593573	0.0
1.3107	304.141378105	1.0
1.321	305.167961359	1.0
1.3312	306.180426675	4.0
1.3414	307.188777967	0.0
1.3517	308.202857354	2.0
1.3619	309.202990759	1.0
1.3722	310.208805576	3.0
1.3824	311.200788067	3.0
1.3926	312.188739766	3.0
1.4029	313.182303676	2.0
1.4131	314.16220374	2.0
1.4234	315.147670277	1.0
1.4336	316.119584326	1.0
1.4438	317.087549128	1.0
1.4541	318.061012602	6.0
1.4643	319.021088659	4.0
1.4746	319.986618575	3.0
1.4848	320.938870179	4.0
1.495	321.887252431	4.0
1.5053	322.841022115	3.0
1.5155	323.781675217	2.0
1.5258	324.727671843	3.0
1.536	325.660658786	3.0
1.5462	326.589854656	3.0
1.5565	327.524328967	3.0
1.5667	328.445952052	5.0
1.577	329.37281056	7.0
1.5872	330.286922578	5.0
1.5974	331.197320219	5.0
1.6077	332.112889514	10.0
1.6179	333.015867573	8.0
1.6282	333.923975138	8.0
1.6384	334.819594083	15.0
1.6486	335.711573796	7.0
1.6589	336.608620537	6.0
1.6691	337.49333077	11.0
1.6794	338.383066736	9.0
1.6896	339.260566735	7.0
1.6998	340.134501125	18.0
1.7101	341.013400034	14.0
1.7203	341.880212012	19.0
1.7306	342.751948048	7.0
1.7408	343.611695658	19.0
1.751	344.467949795	22.0
1.7613	345.329068015	20.0
1.7715	346.17834383	27.0
1.7818	347.032444086	22.0
1.792	347.874798451	28.0
1.8022	348.713730016	24.0
1.8125	349.557427262	25.0
1.8227	350.389521682	62.0
1.833	351.226342942	20.0
1.8432	352.051655937	37.0
1.8534	352.873615378	37.0
1.8637	353.700244087	41.0
1.8739	354.515504703	39.0
1.8842	355.335396531	34.0
1.8944	356.144012915	40.0
1.9046	356.949343589	42.0
1.9149	357.759249069	41.0
1.9251	358.558016438	53.0
1.9354	359.361321329	57.0
1.9456	360.153578884	58.0
