TL-DOS Lehrstuhlversuch
detector=R1406802
job_number=2015-10-14-001
irradiation_dose [mSv]=5.0

[BEGIN DATA]
time [sec] 	 temperature [K] 	 photoncount 
0.0	94.798002058	0.0
0.0102	96.9400590124	0.0
0.0205	99.0927481027	0.0
0.0307	101.214318679	2.0
0.041	103.346419707	1.0
0.0512	105.447699834	2.0
0.0614	107.53895664	0.0
0.0717	109.640593435	0.0
0.0819	111.711849709	1.0
0.0922	113.793386699	3.0
0.1024	115.844833725	2.0
0.1126	117.886495138	0.0
0.1229	119.938290373	0.0
0.1331	121.960425579	2.0
0.1434	123.992597688	4.0
0.1536	125.995393433	4.0
0.1638	127.988635638	2.0
0.1741	129.991771334	3.0
0.1843	131.965950407	3.0
0.1946	133.949928352	0.0
0.2048	135.905226611	1.0
0.215	137.851197897	0.0
0.2253	139.806828045	2.0
0.2355	141.734188293	0.0
0.2458	143.671115026	3.0
0.256	145.58004223	1.0
0.2662	147.479863656	0.0
0.2765	149.389114877	0.0
0.2867	151.270766637	0.0
0.297	153.161758006	1.0
0.3072	155.025413872	0.0
0.3174	156.880179908	0.0
0.3277	158.744152107	0.0
0.3379	160.581179382	0.0
0.3482	162.427324772	0.0
0.3584	164.246782936	0.0
0.3686	166.057562098	0.0
0.3789	167.877329093	0.0
0.3891	169.670790179	0.0
0.3994	171.473153139	0.0
0.4096	173.249461775	1.0
0.4198	175.017297238	0.0
0.4301	176.793907382	0.0
0.4403	178.544835477	0.0
0.4506	180.304454332	0.0
0.4608	182.038636759	0.0
0.471	183.764546957	0.0
0.4813	185.49902374	1.0
0.4915	187.208427539	0.0
0.5018	188.926315992	0.0
0.512	190.619371256	0.0
0.5222	192.304350473	0.0
0.5325	193.997693113	0.0
0.5427	195.666557389	0.0
0.553	197.343705101	0.0
0.5632	198.996608557	0.0
0.5734	200.641627495	0.0
0.5837	202.294811512	0.0
0.5939	203.924097684	0.0
0.6042	205.561470845	0.0
0.6144	207.175174718	0.0
0.6246	208.781181058	0.0
0.6349	210.395158838	0.0
0.6451	211.985805524	0.0
0.6554	213.584347412	0.0
0.6656	215.159781342	0.0
0.6758	216.727700292	0.0
0.6861	218.303401633	0.0
0.6963	219.856325192	0.0
0.7066	221.416956713	0.0
0.7168	222.955028296	0.0
0.727	224.485763119	0.0
0.7373	226.024095771	0.0
0.7475	227.540190829	0.0
0.7578	229.06381105	0.0
0.768	230.565406355	0.0
0.7782	232.059838896	0.0
0.7885	233.561689079	0.0
0.7987	235.041829045	0.0
0.809	236.529315711	0.0
0.8192	237.995299794	0.0
0.8294	239.454290984	0.0
0.8397	240.9205239	0.0
0.8499	242.365561471	0.0
0.8602	243.817771511	0.0
