TL-DOS Lehrstuhlversuch
detector=R1406806
job_number=2015-10-27-008
irradiation_dose [mSv]=0.4

[BEGIN DATA]
time [sec] 	 temperature [K] 	 photoncount 
0.0	179.839541431	0.0
0.0102	181.125169474	0.0
0.0205	182.418968135	1.0
0.0307	183.695830077	0.0
0.041	184.980806925	2.0
0.0512	186.248962539	0.0
0.0614	187.512808365	0.0
0.0717	188.784686375	1.0
0.0819	190.039914624	0.0
0.0922	191.303120288	2.0
0.1024	192.549789717	2.0
0.1126	193.79222238	0.0
0.1229	195.042551138	0.0
0.1331	196.276512229	2.0
0.1434	197.518315575	1.0
0.1536	198.743862859	1.0
0.1638	199.965245158	0.0
0.1741	201.194389769	0.0
0.1843	202.40744403	0.0
0.1946	203.628207675	2.0
0.2048	204.832990681	1.0
0.215	206.03367927	1.0
0.2253	207.241998656	0.0
0.2355	208.434500306	1.0
0.2458	209.634580723	1.0
0.256	210.818951259	0.0
0.2662	211.999296748	0.0
0.2765	213.187143747	1.0
0.2867	214.359441008	1.0
0.297	215.539188629	0.0
0.3072	216.70349254	0.0
0.3174	217.8638396	0.0
0.3277	219.031561072	0.0
0.3379	220.183996264	0.0
0.3482	221.343755586	0.0
0.3584	222.488332857	0.0
0.3686	223.629020319	0.0
0.3789	224.776957249	0.0
0.3891	225.909866892	0.0
0.3994	227.049976573	1.0
0.4096	228.175161431	0.0
0.4198	229.296522384	1.0
0.4301	230.425009978	0.0
0.4403	231.538724891	0.0
0.4506	232.659517852	0.0
0.4608	233.76563886	0.0
0.471	234.86800075	0.0
0.4813	235.977368536	0.0
0.4915	237.072213933	0.0
0.5018	238.174017455	0.0
0.512	239.261397608	0.0
0.5222	240.345082335	0.0
0.5325	241.435654257	0.0
0.5427	242.51194984	0.0
0.553	243.595085659	0.0
0.5632	244.664042482	0.0
0.5734	245.729366488	0.0
0.5837	246.801461002	0.0
0.5939	247.859521059	0.0
0.6042	248.924305459	0.0
0.6144	249.975151095	0.0
0.6246	251.022425466	0.0
0.6349	252.076355632	0.0
0.6451	253.116489124	0.0
0.6554	254.16323303	0.0
0.6656	255.196274335	0.0
0.6758	256.225804881	0.0
0.6861	257.261878455	0.0
0.6963	258.284389111	0.0
0.7066	259.31339818	2.0
0.7168	260.328936811	0.0
0.727	261.341024165	0.0
0.7373	262.359543688	0.0
0.7475	263.364730088	0.0
0.7578	264.3763048	0.0
0.768	265.374637301	0.0
0.7782	266.369577	0.0
0.7885	267.370839889	0.0
0.7987	268.358995556	0.0
0.809	269.353431298	1.0
0.8192	270.33484919	0.0
0.8294	271.312931764	2.0
0.8397	272.297230396	0.0
0.8499	273.268643879	0.0
0.8602	274.246231035	0.0
0.8704	275.2110209	0.0
0.8806	276.172531957	0.0
0.8909	277.140153754	0.0
0.9011	278.095108714	0.0
0.9114	279.056132747	0.0
0.9216	280.004576312	0.0
0.9318	280.949796621	0.0
0.9421	281.901024137	0.0
0.9523	282.839799427	0.0
0.9626	283.784540964	0.0
0.9728	284.716915182	0.0
0.983	285.646120755	0.0
0.9933	286.581231755	0.0
1.0035	287.504101507	0.0
1.0138	288.432836419	0.0
1.024	289.34941355	0.0
1.0342	290.262875723	0.0
1.0445	291.182143268	0.0
1.0547	292.089376966	0.0
1.065	293.002376452	0.0
1.0752	293.903424144	1.0
1.0854	294.801409654	0.0
1.0957	295.705102177	0.0
