TL-DOS Lehrstuhlversuch
detector=R1408303
job_number=2015-10-16-001
irradiation_dose [mSv]=1.0

[BEGIN DATA]
time [sec] 	 temperature [K] 	 photoncount 
0.0	158.485243002	0.0
0.0102	160.157481809	0.0
0.0205	161.838984979	1.0
0.0307	163.497131729	1.0
0.041	165.164464769	1.0
0.0512	166.808638216	3.0
0.0614	168.445903026	0.0
0.0717	170.092238439	1.0
0.0819	171.71570592	0.0
0.0922	173.348167564	2.0
0.1024	174.957953986	2.0
0.1126	176.560976262	2.0
0.1229	178.172879433	2.0
0.1331	179.762392943	3.0
0.1434	181.360712509	3.0
0.1536	182.936831092	0.0
0.1638	184.506326998	3.0
0.1741	186.08451806	0.0
0.1843	187.640787729	0.0
0.1946	189.205679279	1.0
0.2048	190.748834169	2.0
0.215	192.285504891	1.0
0.2253	193.830688915	2.0
0.2355	195.35441002	1.0
0.2458	196.886572685	0.0
0.256	198.3974533	1.0
0.2662	199.90198536	0.0
0.2765	201.414852671	1.0
0.2867	202.906705948	0.0
0.297	204.406824235	0.0
0.3072	205.886105574	0.0
0.3174	207.359171136	0.0
0.3277	208.84039762	0.0
0.3379	210.301049569	1.0
0.3482	211.769793668	0.0
0.3584	213.218136615	0.0
0.3686	214.660393783	0.0
0.3789	216.110641192	0.0
0.3891	217.540744372	0.0
0.3994	218.978770459	0.0
0.4096	220.396822073	0.0
0.4198	221.808915189	0.0
0.4301	223.228831434	0.0
0.4403	224.629024756	1.0
0.4506	226.036975282	0.0
0.4608	227.42536909	0.0
0.471	228.807929019	0.0
0.4813	230.198148462	0.0
0.4915	231.569057475	0.0
0.5018	232.947561454	0.0
0.512	234.306917734	0.0
0.5222	235.660562147	0.0
0.5325	237.02170588	0.0
0.5427	238.36394305	0.0
0.553	239.713616341	0.0
0.5632	241.044542398	1.0
0.5734	242.369876049	1.0
0.5837	243.702552174	0.0
0.5939	245.016717158	0.0
0.6042	246.33816274	0.0
0.6144	247.641253177	0.0
0.6246	248.938868169	0.0
0.6349	250.243672072	0.0
0.6451	251.530351985	0.0
0.6554	252.824160227	0.0
0.6656	254.09999721	0.0
0.6758	255.370473266	0.0
0.6861	256.64798788	0.0
0.6963	257.907757557	0.0
0.7066	259.174506478	0.0
0.7168	260.423660001	0.0
0.727	261.667564716	0.0
0.7373	262.918360782	0.0
0.7475	264.151783038	0.0
0.7578	265.39203857	0.0
0.768	266.615066701	0.0
0.7782	267.832955802	0.0
0.7885	269.057592125	0.0
0.7987	270.265218001	0.0
0.809	271.479534239	0.0
0.8192	272.676983379	0.0
0.8294	273.869400968	1.0
0.8397	275.068424664	0.0
0.8499	276.250793679	0.0
0.8602	277.43971313	0.0
0.8704	278.612118249	0.0
0.8806	279.77959705	0.0
0.8909	280.953543795	0.0
0.9011	282.111184181	0.0
0.9114	283.275238006	0.0
0.9216	284.423122887	0.0
0.9318	285.566184481	0.0
0.9421	286.715578746	0.0
0.9523	287.849007691	0.0
0.9626	288.98871594	0.0
0.9728	290.112593412	0.0
0.983	291.231748472	1.0
0.9933	292.357103759	0.0
1.0035	293.466827632	0.0
1.0138	294.582699481	0.0
1.024	295.683071645	0.0
1.0342	296.778820165	0.0
1.0445	297.880639236	0.0
1.0547	298.967153816	0.0
1.065	300.059687791	0.0
1.0752	301.137046248	0.0
1.0854	302.209877763	0.0
1.0957	303.288652866	0.0
1.1059	304.352443564	0.0
1.1162	305.422127764	0.0
1.1264	306.476953834	0.0
1.1366	307.52734764	1.0
1.1469	308.583560728	0.0
1.1571	309.625102802	0.0
1.1674	310.672415118	1.0
1.1776	311.705180054	0.0
1.1878	312.733605425	0.0
1.1981	313.76772837	0.0
1.2083	314.787487138	0.0
1.2186	315.812895466	0.0
1.2288	316.824060665	0.0
1.239	317.830977059	1.0
1.2493	318.843471865	1.0
1.2595	319.841902913	1.0
1.2698	320.845865364	0.0
1.28	321.835882574	1.0
1.2902	322.821739839	1.0
1.3005	323.813058848	0.0
1.3107	324.790608234	0.0
1.321	325.773573338	2.0
1.3312	326.742884857	2.0
1.3414	327.708123435	4.0
1.3517	328.678709526	4.0
1.3619	329.63581398	4.0
1.3722	330.598220884	0.0
1.3824	331.547259761	1.0
1.3926	332.49231088	0.0
1.4029	333.442597673	0.0
1.4131	334.379684789	1.0
1.4234	335.321963458	1.0
1.4336	336.251153684	2.0
1.4438	337.176439556	2.0
1.4541	338.106851598	2.0
1.4643	339.024340029	3.0
1.4746	339.946911434	2.0
1.4848	340.856668134	3.0
1.495	341.762602137	2.0
1.5053	342.6735551	1.0
1.5155	343.571854742	2.0
1.5258	344.475131049	3.0
1.536	345.365860665	3.0
1.5462	346.252847534	4.0
1.5565	347.144748393	4.0
1.5667	348.024260569	7.0
1.577	348.908645326	1.0
1.5872	349.7807458	5.0
1.5974	350.649181803	7.0
1.6077	351.522429024	6.0
1.6179	352.383546665	13.0
1.6282	353.249434979	10.0
1.6384	354.103295929	9.0
1.6486	354.953569049	8.0
1.6589	355.808552762	16.0
1.6691	356.651660579	5.0
1.6794	357.499439293	13.0
1.6896	358.335442189	9.0
1.6998	359.167932292	17.0
1.7101	360.00503447	10.0
1.7203	360.830509129	10.0
1.7306	361.660556996	14.0
1.7408	362.47907533	15.0
1.751	363.29415434	16.0
1.7613	364.113748965	15.0
1.7715	364.921959254	15.0
1.7818	365.734647106	22.0
1.792	366.536046558	28.0
1.8022	367.334078618	26.0
1.8125	368.136531851	31.0
1.8227	368.927838847	34.0
1.833	369.723529758	27.0
1.8432	370.508168361	39.0
1.8534	371.289509999	41.0
1.8637	372.075180344	22.0
1.8739	372.849937569	35.0
1.8842	373.628987022	44.0
1.8944	374.397215321	48.0
1.9046	375.162215608	48.0
1.9149	375.93145407	56.0
1.9251	376.690007654	47.0
1.9354	377.452763696	52.0
