TL-DOS Lehrstuhlversuch
detector=R1407506
job_number=2015-11-04-007
irradiation_dose [mSv]=0.08

[BEGIN DATA]
time [sec] 	 temperature [K] 	 photoncount 
0.0	168.470020067	0.0
0.0102	169.808488959	0.0
0.0205	171.155411228	0.0
0.0307	172.48464899	0.0
0.041	173.822281829	1.0
0.0512	175.142352126	4.0
0.0614	176.457884635	1.0
0.0717	177.781725661	2.0
0.0819	179.088185227	0.0
0.0922	180.402896009	1.0
0.1024	181.700345207	1.0
0.1126	182.993334376	3.0
0.1229	184.294489686	1.0
0.1331	185.578561389	2.0
0.1434	186.870742914	1.0
0.1536	188.145958653	1.0
0.1638	189.416790792	3.0
0.1741	190.695649135	0.0
0.1843	191.957716621	1.0
0.1946	193.227754956	3.0
0.2048	194.481118236	1.0
0.215	195.730173034	0.0
0.2253	196.987116497	0.0
0.2355	198.227556835	0.0
0.2458	199.475831432	0.0
0.256	200.707716722	0.0
0.2662	201.935367363	0.0
0.2765	203.170771485	0.0
0.2867	204.389955285	0.0
0.297	205.616839093	0.0
0.3072	206.827614447	0.0
0.3174	208.034227717	0.0
0.3277	209.248461603	0.0
0.3379	210.446753123	0.0
0.3482	211.652612702	0.0
0.3584	212.842639865	0.0
0.3686	214.028576267	0.0
0.3789	215.222002696	0.0
0.3891	216.399759952	0.0
0.3994	217.584955578	0.0
0.4096	218.754590098	1.0
0.4198	219.920203956	0.0
0.4301	221.093179491	0.0
0.4403	222.250754363	0.0
0.4506	223.41564014	0.0
0.4608	224.56523147	0.0
0.471	225.710871038	1.0
0.4813	226.863746131	0.0
0.4915	228.001484471	0.0
0.5018	229.146408434	0.0
0.512	230.27630004	0.0
0.5222	231.402307603	1.0
0.5325	232.5354267	0.0
0.5427	233.653668433	0.0
0.553	234.778972654	0.0
0.5632	235.889502116	0.0
0.5734	236.996214093	0.0
0.5837	238.109915739	1.0
0.5939	239.208994964	0.0
0.6042	240.315015651	0.0
0.6144	241.406514765	0.0
0.6246	242.494261811	0.0
0.6349	243.588878749	0.0
0.6451	244.66912384	0.0
0.6554	245.756191443	0.0
0.6656	246.828986317	1.0
0.6758	247.898093421	0.0
0.6861	248.973952692	1.0
0.6963	250.035686396	0.0
0.7066	251.104125699	0.0
0.7168	252.158536856	0.0
0.727	253.209323436	0.0
0.7373	254.266746476	0.0
0.7475	255.31028601	1.0
0.7578	256.360416233	0.0
0.768	257.396758701	0.0
0.7782	258.429538703	0.0
0.7885	259.468841442	0.0
0.7987	260.494498585	0.0
0.809	261.526633479	0.0
0.8192	262.545216887	0.0
0.8294	263.560298878	0.0
0.8397	264.58179183	1.0
0.8499	265.58987302	0.0
0.8602	266.604320957	1.0
0.8704	267.60544963	1.0
0.8806	268.603136888	0.0
0.8909	269.607125246	0.0
0.9011	270.597931671	0.0
0.9114	271.594995739	0.0
0.9216	272.578968787	0.0
0.9318	273.559559392	0.0
0.9421	274.54634312	0.0
0.9523	275.520170804	0.0
0.9626	276.500148899	0.0
0.9728	277.467260305	0.0
0.983	278.431047231	0.0
0.9933	279.400921153	0.0
1.0035	280.358061049	0.0
1.0138	281.321245961	0.0
1.024	282.271784671	0.0
1.0342	283.21905587	0.0
1.0445	284.172309756	0.0
1.0547	285.113047831	0.0
1.065	286.059727332	0.0
1.0752	286.993977341	0.0
1.0854	287.925015831	0.0
1.0957	288.861934488	0.0
1.1059	289.786551808	1.0
1.1162	290.71700874	0.0
1.1264	291.635249175	0.0
1.1366	292.550333125	0.0
1.1469	293.471196477	0.0
1.1571	294.379969292	1.0
1.1674	295.29448165	0.0
1.1776	296.196986855	0.0
1.1878	297.096389667	0.0
1.1981	298.001472843	0.0
1.2083	298.894672668	0.0
1.2186	299.793513682	1.0
1.2288	300.680553302	0.0
1.239	301.564543691	0.0
1.2493	302.454117105	0.0
1.2595	303.332010804	0.0
