TL-DOS Lehrstuhlversuch
detector=R1406803
job_number=2015-10-15-006
irradiation_dose [mSv]=1.0

[BEGIN DATA]
time [sec] 	 temperature [K] 	 photoncount 
0.0	137.578297985	0.0
0.0102	139.293695235	0.0
0.0205	141.018656102	0.0
0.0307	142.719716235	7.0
0.041	144.430260053	1.0
0.0512	146.117102896	4.0
0.0614	147.796916104	0.0
0.0717	149.486094542	2.0
0.0819	151.15186804	5.0
0.0922	152.826928495	1.0
0.1024	154.478779626	1.0
0.1126	156.123746944	5.0
0.1229	157.77788522	1.0
0.1331	159.409104067	0.0
0.1434	161.049417222	2.0
0.1536	162.667002506	1.0
0.1638	164.277846773	1.0
0.1741	165.897671758	2.0
0.1843	167.495052752	1.0
0.1946	169.101339402	3.0
0.2048	170.685369646	1.0
0.215	172.262798709	2.0
0.2253	173.849022194	2.0
0.2355	175.413267263	1.0
0.2458	176.986233252	1.0
0.256	178.537404518	1.0
0.2662	180.082111538	0.0
0.2765	181.635430549	0.0
0.2867	183.167227063	0.0
0.297	184.707563591	0.0
0.3072	186.226557504	0.0
0.3174	187.739221264	1.0
0.3277	189.260318369	0.0
0.3379	190.760339437	0.0
0.3482	192.268723366	0.0
0.3584	193.756207409	0.0
0.3686	195.237492612	0.0
0.3789	196.727036219	0.0
0.3891	198.195940989	0.0
0.3994	199.673035141	0.0
0.4096	201.129662952	0.0
0.4198	202.580220511	0.0
0.4301	204.038865163	0.0
0.4403	205.477299108	0.0
0.4506	206.923752555	0.0
0.4608	208.350164214	1.0
0.471	209.770631541	0.0
0.4813	211.199018203	0.0
0.4915	212.607613407	0.0
0.5018	214.024061757	0.0
0.512	215.420884064	0.0
0.5222	216.811885348	0.0
0.5325	218.210641688	1.0
0.5427	219.590017123	0.0
0.553	220.9770828	0.0
0.5632	222.344929554	0.0
0.5734	223.707076035	0.0
0.5837	225.076816704	0.0
0.5939	226.427578502	0.0
0.6042	227.785871016	1.0
0.6144	229.125343283	0.0
0.6246	230.459233524	1.0
0.6349	231.800560418	0.0
0.6451	233.123302138	1.0
0.6554	234.453418358	1.0
0.6656	235.765104736	0.0
0.6758	237.07132488	0.0
0.6861	238.384827413	0.0
0.6963	239.680130301	0.0
0.7066	240.982654713	0.0
0.7168	242.26713159	0.0
0.727	243.546255624	0.0
0.7373	244.832510982	0.0
0.7475	246.100944226	0.0
0.7578	247.376449191	0.0
0.768	248.634280999	0.0
0.7782	249.886871002	0.0
0.7885	251.146444397	1.0
0.7987	252.38856538	0.0
0.809	253.637611387	0.0
0.8192	254.869350848	0.0
0.8294	256.09595724	0.0
0.8397	257.329402161	0.0
0.8499	258.5457567	0.0
0.8602	259.768892613	0.0
0.8704	260.975080983	0.0
0.8806	262.176242766	0.0
0.8909	263.384101219	0.0
0.9011	264.575223812	1.0
0.9114	265.772987106	0.0
0.9216	266.954154417	1.0
0.9318	268.13039941	0.0
0.9421	269.313202159	0.0
0.9523	270.479616215	0.0
0.9626	271.652533218	1.0
0.9728	272.809198503	0.0
0.983	273.961043578	0.0
0.9933	275.119310376	0.0
1.0035	276.261528447	0.0
1.0138	277.410114567	1.0
1.024	278.542786094	0.0
1.0342	279.670737402	0.0
1.0445	280.80497722	0.0
1.0547	281.923501224	0.0
1.065	283.048261181	1.0
1.0752	284.157436674	0.0
1.0854	285.261989864	0.0
1.0957	286.372701116	0.0
1.1059	287.468022562	0.0
1.1162	288.569450601	0.0
1.1264	289.65561746	0.0
1.1366	290.737257901	0.0
1.1469	291.824928662	1.0
1.1571	292.89752886	0.0
