TL-DOS Lehrstuhlversuch
detector=R1407306
job_number=2015-10-20-013
irradiation_dose [mSv]=5.0

[BEGIN DATA]
time [sec] 	 temperature [K] 	 photoncount 
0.0	137.288434982	0.0
0.0102	139.011516908	0.0
0.0205	140.744202838	0.0
0.0307	142.452878573	2.0
0.041	144.171078017	1.0
0.0512	145.865468008	1.0
0.0614	147.552794531	5.0
0.0717	149.249525768	0.0
0.0819	150.922745041	2.0
0.0922	152.605290398	2.0
0.1024	154.264520369	1.0
0.1126	155.916833445	3.0
0.1229	157.578356078	0.0
0.1331	159.216854641	0.0
0.1434	160.864485764	2.0
0.1536	162.489285314	0.0
0.1638	164.107311501	0.0
0.1741	165.734356139	0.0
0.1843	167.338854477	0.0
0.1946	168.952295864	1.0
0.2048	170.543379454	0.0
0.215	172.127830234	1.0
0.2253	173.721112325	0.0
0.2355	175.292315969	1.0
0.2458	176.872277088	2.0
0.256	178.430344353	0.0
0.2662	179.981916444	0.0
0.2765	181.542136588	0.0
0.2867	183.080736432	0.0
0.297	184.627912026	0.0
0.3072	186.153648082	0.0
0.3174	187.673023744	0.0
0.3277	189.200868005	0.0
0.3379	190.707540606	0.0
0.3482	192.222611003	0.0
0.3584	193.716686749	1.0
0.3686	195.204534086	0.0
0.3789	196.700674291	0.0
0.3891	198.176082165	0.0
0.3994	199.659713574	0.0
0.4096	201.12278599	1.0
0.4198	202.57975924	0.0
0.4301	204.044853274	0.0
0.4403	205.489645192	0.0
0.4506	206.942489999	1.0
0.4608	208.375202428	0.0
0.471	209.801942255	0.0
0.4813	211.236634354	2.0
0.4915	212.651445622	0.0
0.5018	214.074142674	0.0
0.512	215.477125113	1.0
0.5222	216.874258886	0.0
0.5325	218.279179915	0.0
0.5427	219.664632656	0.0
0.553	221.057807545	1.0
0.5632	222.431676916	0.0
0.5734	223.799818986	0.0
0.5837	225.175586719	0.0
0.5939	226.532290148	0.0
0.6042	227.896555484	0.0
0.6144	229.241915908	0.0
0.6246	230.581667877	0.0
0.6349	231.928887269	1.0
0.6451	233.257437959	0.0
0.6554	234.593393639	0.0
0.6656	235.9108367	2.0
0.6758	237.222787686	0.0
0.6861	238.542051141	1.0
0.6963	239.843033284	0.0
0.7066	241.151266758	0.0
0.7168	242.441371765	0.0
0.727	243.726098663	0.0
0.7373	245.017986289	0.0
0.7475	246.291971956	0.0
0.7578	247.573058482	0.0
0.768	248.836392723	0.0
0.7782	250.094460455	0.0
0.7885	251.359540324	0.0
0.7987	252.607089714	1.0
0.809	253.861592616	0.0
0.8192	255.098711606	1.0
0.8294	256.330673372	0.0
0.8397	257.569501767	0.0
0.8499	258.791163456	0.0
0.8602	260.019634365	1.0
0.8704	261.231082094	0.0
0.8806	262.437479615	1.0
0.8909	263.650601277	0.0
0.9011	264.846912456	0.0
0.9114	266.049891558	0.0
0.9216	267.236200726	0.0
0.9318	268.417564481	0.0
0.9421	269.605512846	0.0
0.9523	270.77699956	0.0
0.9626	271.955015832	1.0
0.9728	273.116708084	0.0
0.983	274.273557546	0.0
0.9933	275.436854981	1.0
1.0035	276.584032358	0.0
1.0138	277.7376038	0.0
1.024	278.875189958	2.0
1.0342	280.008033819	0.0
1.0445	281.147191852	0.0
1.0547	282.270564332	2.0
1.065	283.400198193	1.0
1.0752	284.51417848	0.0
1.0854	285.623514876	1.0
1.0957	286.739034419	0.0
1.1059	287.839095973	1.0
1.1162	288.94528898	1.0
1.1264	290.036153237	0.0
1.1366	291.122469968	2.0
1.1469	292.21484154	0.0
1.1571	293.29207589	2.0
1.1674	294.37531446	1.0
1.1776	295.443542364	3.0
1.1878	296.507317107	6.0
1.1981	297.577021048	1.0
1.2083	298.631901877	2.0
1.2186	299.692662334	1.0
1.2288	300.738723609	3.0
1.239	301.780424129	2.0
1.2493	302.827930812	1.0
1.2595	303.860921975	1.0
1.2698	304.899670758	0.0
1.28	305.92402538	3.0
1.2902	306.944109736	2.0
1.3005	307.969879773	1.0
1.3107	308.981435498	5.0
1.321	309.998629368	2.0
1.3312	311.001727768	3.0
1.3414	312.000644514	4.0
1.3517	313.005128958	2.0
1.3619	313.995694049	3.0
1.3722	314.991780289	3.0
1.3824	315.974063552	3.0
1.3926	316.952251933	4.0
1.4029	317.935892479	3.0
1.4131	318.90590251	10.0
1.4234	319.88131912	8.0
1.4336	320.843219178	4.0
1.4438	321.801109326	4.0
1.4541	322.764338501	8.0
1.4643	323.714220006	6.0
1.4746	324.6693959	9.0
1.4848	325.61133572	11.0
1.495	326.54934884	11.0
1.5053	327.492590198	11.0
1.5155	328.422760861	5.0
1.5258	329.35811605	11.0
1.536	330.280509825	7.0
1.5462	331.199058382	9.0
1.5565	332.122726687	11.0
1.5667	333.033595525	12.0
1.577	333.949541306	13.0
1.5872	334.852794632	13.0
1.5974	335.752282533	13.0
1.6077	336.656783941	11.0
