TL-DOS Lehrstuhlversuch
detector=R1407201
job_number=2015-10-20-015
irradiation_dose [mSv]=5.0

[BEGIN DATA]
time [sec] 	 temperature [K] 	 photoncount 
0.0	169.648108398	0.0
0.0102	170.96676811	1.0
0.0205	172.293842974	1.0
0.0307	173.603579668	0.0
0.041	174.921674571	1.0
0.0512	176.222548626	1.0
0.0614	177.519035346	1.0
0.0717	178.823795719	2.0
0.0819	180.11150946	3.0
0.0922	181.407440867	3.0
0.1024	182.686440992	1.0
0.1126	183.961127554	2.0
0.1229	185.243948649	0.0
0.1331	186.510009747	1.0
0.1434	187.784150334	1.0
0.1536	189.041644334	2.0
0.1638	190.294897304	2.0
0.1741	191.556148025	1.0
0.1843	192.800920566	0.0
0.1946	194.053636741	2.0
0.2048	195.289986237	0.0
0.215	196.522166015	5.0
0.2253	197.762209065	4.0
0.2355	198.986051011	2.0
0.2458	200.21770302	2.0
0.256	201.433263554	1.0
0.2662	202.644724482	0.0
0.2765	203.863916462	1.0
0.2867	205.067179757	0.0
0.297	206.27812179	0.0
0.3072	207.473242923	0.0
0.3174	208.664333384	0.0
0.3277	209.863024902	0.0
0.3379	211.046055572	0.0
0.3482	212.236635863	0.0
0.3584	213.41166128	0.0
0.3686	214.582723799	0.0
0.3789	215.761259565	0.0
0.3891	216.924397817	0.0
0.3994	218.094958745	0.0
0.4096	219.250226351	0.0
0.4198	220.401597694	0.0
0.4301	221.560316623	0.0
0.4403	222.703896944	0.0
0.4506	223.854775131	0.0
0.4608	224.990617148	0.0
0.471	226.122628419	0.0
0.4813	227.261863727	0.0
0.4915	228.386214979	0.0
0.5018	229.517741386	0.0
0.512	230.634484453	0.0
0.5222	231.747461187	0.0
0.5325	232.867540487	0.0
0.5427	233.972986004	0.0
0.553	235.085486026	0.0
0.5632	236.183451288	1.0
0.5734	237.277713546	0.0
0.5837	238.378958943	0.0
0.5939	239.46581662	0.0
0.6042	240.559610183	0.0
0.6144	241.639113384	0.0
0.6246	242.714975847	0.0
0.6349	243.797704028	0.0
0.6451	244.866286417	0.0
0.6554	245.941688066	0.0
0.6656	247.003039642	0.0
0.6758	248.060811699	0.0
0.6861	249.125334028	0.0
0.6963	250.175948423	0.0
0.7066	251.233267414	0.0
0.7168	252.276772582	0.0
0.727	253.316758418	0.0
0.7373	254.363381023	0.0
0.7475	255.396329553	0.0
0.7578	256.435869942	2.0
0.768	257.461828784	1.0
0.7782	258.484327472	0.0
0.7885	259.513351333	0.0
0.7987	260.528931045	1.0
0.809	261.550991776	3.0
0.8192	262.559699331	1.0
0.8294	263.565004914	0.0
0.8397	264.576725949	0.0
0.8499	265.575228897	0.0
0.8602	266.580103886	0.0
0.8704	267.571850231	1.0
0.8806	268.560251807	0.0
0.8909	269.554960961	1.0
0.9011	270.536674287	0.0
0.9114	271.524652509	1.0
0.9216	272.499722843	0.0
0.9318	273.471504649	1.0
0.9421	274.449487973	0.0
0.9523	275.414693991	0.0
0.9626	276.386059562	0.0
0.9728	277.344734288	1.0
0.983	278.300175783	1.0
0.9933	279.261714518	0.0
1.0035	280.210690795	0.0
1.0138	281.165723053	1.0
1.024	282.108277861	0.0
1.0342	283.047653803	0.0
1.0445	283.993024461	0.0
1.0547	284.926043897	1.0
1.065	285.865017484	0.0
1.0752	286.791723426	2.0
1.0854	287.715303954	1.0
1.0957	288.644778399	0.0
1.1059	289.562109304	1.0
1.1162	290.485294244	0.0
1.1264	291.396417815	0.0
1.1366	292.304468527	1.0
1.1469	293.21831405	0.0
1.1571	294.120220224	1.0
1.1674	295.027881998	1.0
1.1776	295.923685214	0.0
1.1878	296.816467239	2.0
1.1981	297.714946637	0.0
1.2083	298.601687444	2.0
1.2186	299.494087072	1.0
1.2288	300.37482754	2.0
1.239	301.252597619	1.0
