TL-DOS Lehrstuhlversuch
detector=R1407306
job_number=2015-10-20-015
irradiation_dose [mSv]=5.0

[BEGIN DATA]
time [sec] 	 temperature [K] 	 photoncount 
0.0	140.214942206	0.0
0.0102	141.908940626	0.0
0.0205	143.61245704	0.0
0.0307	145.292442512	4.0
0.041	146.981867245	1.0
0.0512	148.647955687	2.0
0.0614	150.307172397	0.0
0.0717	151.975711676	0.0
0.0819	153.621203157	1.0
0.0922	155.275940089	2.0
0.1024	156.907819878	0.0
0.1126	158.532969028	1.0
0.1229	160.167249332	1.0
0.1331	161.778955064	1.0
0.1434	163.399716416	1.0
0.1536	164.998089935	0.0
0.1638	166.589871011	1.0
0.1741	168.190595757	2.0
0.1843	169.769209439	1.0
0.1946	171.356692808	0.0
0.2048	172.922248018	2.0
0.215	174.481346143	1.0
0.2253	176.049204305	1.0
0.2355	177.595405393	1.0
0.2458	179.150294053	2.0
0.256	180.683704791	1.0
0.2662	182.210791022	0.0
0.2765	183.746457426	1.0
0.2867	185.260911426	0.0
0.297	186.783874623	0.0
0.3072	188.285800888	0.0
0.3174	189.781532503	0.0
0.3277	191.28566812	0.0
0.3379	192.769026874	0.0
0.3482	194.26072011	0.0
0.3584	195.731808352	1.0
0.3686	197.196829135	0.0
0.3789	198.670081365	0.0
0.3891	200.12298333	0.0
0.3994	201.584048651	0.0
0.4096	203.024932045	0.0
0.4198	204.459872559	0.0
0.4301	205.902875511	0.0
0.4403	207.325946035	0.0
0.4506	208.757012302	0.0
0.4608	210.168311024	0.0
0.471	211.573788888	0.0
0.4813	212.987163648	0.0
0.4915	214.38101524	0.0
0.5018	215.782698404	0.0
0.512	217.165019896	0.0
0.5222	218.541640045	0.0
0.5325	219.92599495	0.0
0.5427	221.291227541	1.0
0.553	222.664130904	0.0
0.5632	224.018070137	3.0
0.5734	225.366425087	0.0
0.5837	226.722355981	0.0
0.5939	228.059557186	0.0
0.6042	229.404271665	1.0
0.6144	230.73041139	0.0
0.6246	232.051081492	0.0
0.6349	233.379171985	0.0
0.6451	234.688917354	0.0
0.6554	236.006021732	0.0
0.6656	237.304932738	0.0
0.6758	238.598486426	0.0
0.6861	239.899308146	0.0
0.6963	241.182161411	0.0
0.7066	242.472222586	0.0
0.7168	243.744463943	1.0
0.727	245.011457978	0.0
0.7373	246.285570817	0.0
0.7475	247.542084134	0.0
0.7578	248.805657367	0.0
0.768	250.051776663	0.0
0.7782	251.292756378	0.0
0.7885	252.540708731	0.0
0.7987	253.771422921	0.0
0.809	255.00905207	0.0
0.8192	256.229585652	0.0
0.8294	257.44508518	0.0
0.8397	258.667414182	0.0
0.8499	259.87285896	0.0
0.8602	261.085076718	0.0
0.8704	262.28054992	1.0
0.8806	263.471092429	0.0
0.8909	264.668324187	0.0
0.9011	265.849018393	1.0
0.9114	267.036346513	0.0
0.9216	268.207273883	0.0
0.9318	269.373371798	0.0
0.9421	270.546021616	0.0
0.9523	271.702473437	0.0
0.9626	272.865422962	0.0
0.9728	274.012308482	1.0
0.983	275.154463707	0.0
0.9933	276.30303631	0.0
1.0035	277.435743497	0.0
1.0138	278.574814977	0.0
1.024	279.698152282	2.0
1.0342	280.816856416	1.0
1.0445	281.941846164	0.0
1.0547	283.051296251	2.0
1.065	284.166979956	1.0
1.0752	285.267252546	0.0
1.0854	286.362987094	0.0
1.0957	287.464878198	0.0
1.1059	288.551548706	1.0
1.1162	289.644324842	0.0
1.1264	290.722006288	1.0
1.1366	291.795242869	0.0
1.1469	292.874509598	1.0
1.1571	293.938868244	0.0
1.1674	295.009207156	2.0
1.1776	296.064761307	1.0
1.1878	297.115961857	1.0
1.1981	298.173068741	4.0
1.2083	299.215573641	1.0
1.2186	300.263936017	2.0
1.2288	301.297817197	0.0
1.239	302.327434166	3.0
1.2493	303.362836199	1.0
1.2595	304.383936059	3.0
1.2698	305.410773129	8.0
1.28	306.423426335	0.0
1.2902	307.431902884	5.0
1.3005	308.446045716	5.0
1.3107	309.446180032	2.0
1.321	310.45193376	5.0
1.3312	311.443794851	6.0
1.3414	312.431565042	3.0
1.3517	313.424885174	3.0
1.3619	314.404484417	1.0
1.3722	315.389587692	6.0
1.3824	316.361083579	4.0
1.3926	317.328572561	6.0
1.4029	318.301497531	6.0
1.4131	319.260983334	3.0
1.4234	320.225860158	4.0
1.4336	321.177408985	8.0
1.4438	322.125033179	9.0
1.4541	323.077981746	5.0
1.4643	324.017767085	10.0
1.4746	324.962832754	9.0
1.4848	325.894844081	5.0
1.495	326.823011356	13.0
1.5053	327.756393683	11.0
1.5155	328.676883053	15.0
1.5258	329.602544336	8.0
1.536	330.515419313	11.0
1.5462	331.424529165	12.0
1.5565	332.338746992	13.0
1.5667	333.240336584	16.0
1.577	334.146991898	16.0
1.5872	335.041123438	16.0
1.5974	335.93156716	23.0
1.6077	336.827013979	17.0
1.6179	337.710091849	20.0
1.6282	338.598131431	16.0
1.6384	339.47390438	25.0
1.6486	340.346065231	19.0
1.6589	341.223126454	26.0
1.6691	342.088072691	38.0
1.6794	342.957878764	25.0
1.6896	343.815670068	27.0
1.6998	344.669923437	40.0
1.7101	345.528976563	25.0
1.7203	346.376163451	42.0
