TL-DOS Lehrstuhlversuch
detector=R1407501
job_number=2015-11-03-010
irradiation_dose [mSv]=0.1

[BEGIN DATA]
time [sec] 	 temperature [K] 	 photoncount 
0.0	247.205625574	0.0
0.0102	247.952580192	0.0
0.0205	248.70523604	0.0
0.0307	249.448981887	1.0
0.041	250.198404471	0.0
0.0512	250.938955331	1.0
0.0614	251.677921606	3.0
0.0717	252.422528139	1.0
0.0819	253.15831996	0.0
0.0922	253.899727807	2.0
0.1024	254.63235881	1.0
0.1126	255.363422175	2.0
0.1229	256.100065476	2.0
0.1331	256.827988336	1.0
0.1434	257.561467161	1.0
0.1536	258.286263005	2.0
0.1638	259.009507977	1.0
0.1741	259.738273211	1.0
0.1843	260.458411264	1.0
0.1946	261.184045864	1.0
0.2048	261.901090344	2.0
0.215	262.616600537	2.0
0.2253	263.337571956	1.0
0.2355	264.050008457	0.0
0.2458	264.767882723	0.0
0.256	265.477258735	0.0
0.2662	266.18511687	1.0
0.2765	266.898377824	0.0
0.2867	267.603195139	0.0
0.297	268.313392063	0.0
0.3072	269.015181619	0.0
0.3174	269.71546953	0.0
0.3277	270.421102481	0.0
0.3379	271.118382092	0.0
0.3482	271.82098378	1.0
0.3584	272.515268014	0.0
0.3686	273.208066662	0.0
0.3789	273.906153186	0.0
0.3891	274.595975706	0.0
0.3994	275.291063387	0.0
0.4096	275.977922564	0.0
0.4198	276.663312043	0.0
0.4301	277.353932847	0.0
0.4403	278.036378026	0.0
0.4506	278.724032058	0.0
0.4608	279.403545586	0.0
0.471	280.081605134	0.0
0.4813	280.76484006	0.0
0.4915	281.439986796	0.0
0.5018	282.120286678	0.0
0.512	282.792533115	0.0
0.5222	283.463341122	0.0
0.5325	284.139269159	0.0
0.5427	284.807195505	0.0
0.553	285.480219887	0.0
0.5632	286.145276952	0.0
0.5734	286.80891097	0.0
0.5837	287.477610261	0.0
0.5939	288.138393437	0.0
0.6042	288.804220126	0.0
0.6144	289.462164706	0.0
0.6246	290.118701457	0.0
0.6349	290.780249312	0.0
0.6451	291.433965709	0.0
0.6554	292.092671683	0.0
0.6656	292.743579842	0.0
0.6758	293.393095229	0.0
0.6861	294.047568127	0.0
0.6963	294.694293323	0.0
0.7066	295.345954733	0.0
0.7168	295.989901724	0.0
0.727	296.632470837	0.0
0.7373	297.279944443	1.0
0.7475	297.919753204	0.0
0.7578	298.56444539	0.0
0.768	299.201505657	2.0
0.7782	299.837202784	0.0
0.7885	300.477751952	0.0
0.7987	301.110718247	0.0
0.809	301.748515741	0.0
0.8192	302.378762936	0.0
0.8294	303.007661569	0.0
0.8397	303.641360352	0.0
0.8499	304.267557359	0.0
0.8602	304.898533896	1.0
0.8704	305.522040882	0.0
0.8806	306.144213728	0.0
0.8909	306.771135388	0.0
0.9011	307.390635501	0.0
0.9114	308.014864028	0.0
0.9216	308.631702888	0.0
0.9318	309.247221876	0.0
0.9421	309.867438893	0.0
0.9523	310.48031373	0.0
0.9626	311.097866416	0.0
0.9728	311.708108463	0.0
0.983	312.317044752	0.0
0.9933	312.930628828	1.0
1.0035	313.536949246	0.0
1.0138	314.147897484	0.0
1.024	314.751613267	0.0
1.0342	315.354037258	0.0
1.0445	315.961059329	0.0
1.0547	316.560895423	0.0
1.065	317.165309845	0.0
1.0752	317.762569161	0.0
1.0854	318.358550499	0.0
1.0957	318.959080743	0.0
1.1059	319.552501861	0.0
1.1162	320.150452343	0.0
1.1264	320.74132424	0.0
1.1366	321.330931827	0.0
1.1469	321.92503967	0.0
1.1571	322.512114417	1.0
1.1674	323.103670089	1.0
1.1776	323.688222878	0.0
1.1878	324.271524877	0.0
1.1981	324.859279005	0.0
1.2083	325.440075253	0.0
1.2186	326.025304504	0.0
1.2288	326.603605764	0.0
1.239	327.180669612	0.0
1.2493	327.762137975	0.0
1.2595	328.336722868	0.0
1.2698	328.915693356	0.0
1.28	329.487809946	0.0
1.2902	330.058702356	0.0
1.3005	330.633952177	0.0
1.3107	331.202392144	0.0
1.321	331.775170804	0.0
1.3312	332.341168865	1.0
1.3414	332.905955838	0.0
1.3517	333.475053622	0.0
1.3619	334.037414381	0.0
1.3722	334.604067431	0.0
1.3824	335.164012398	0.0
1.3926	335.722759229	0.0
1.4029	336.285770769	0.0
1.4131	336.842117333	0.0
1.4234	337.402710285	1.0
1.4336	337.956666893	0.0
1.4438	338.509438179	0.0
1.4541	339.066428564	0.0
1.4643	339.616825253	0.0
1.4746	340.171422916	0.0
1.4848	340.719455208	0.0
1.495	341.266314855	0.0
1.5053	341.817348479	0.0
1.5155	342.361858923	0.0
1.5258	342.910525415	1.0
1.536	343.452696748	0.0
1.5462	343.993707978	0.0
1.5565	344.538848547	0.0
1.5667	345.077535697	1.0
1.577	345.620334448	0.0
1.5872	346.156707504	0.0
1.5974	346.691932863	1.0
1.6077	347.231243399	1.0
1.6179	347.764169533	1.0
1.6282	348.301163297	0.0
1.6384	348.831800084	0.0
1.6486	349.361301449	0.0
1.6589	349.894844303	2.0
1.6691	350.422071033	0.0
1.6794	350.95332189	0.0
1.6896	351.478283757	0.0
1.6998	352.002122344	2.0
1.7101	352.529959197	1.0
1.7203	353.051547475	1.0
1.7306	353.577116844	2.0
1.7408	354.09646448	0.0
1.751	354.61470085	0.0
1.7613	355.136892726	0.0
1.7715	355.652902853	3.0
1.7818	356.172851494	0.0
1.792	356.686644942	0.0
1.8022	357.199339008	0.0
1.8125	357.715946277	0.0
1.8227	358.226437909	1.0
