TL-DOS Lehrstuhlversuch
detector=R1407605
job_number=2015-10-26-008
irradiation_dose [mSv]=0.5

[BEGIN DATA]
time [sec] 	 temperature [K] 	 photoncount 
0.0	247.569942591	0.0
0.0102	248.363186109	0.0
0.0205	249.162544013	0.0
0.0307	249.952498202	0.0
0.041	250.748541422	0.0
0.0512	251.535219922	1.0
0.0614	252.32027363	1.0
0.0717	253.111378597	3.0
0.0819	253.893176936	1.0
0.0922	254.681001442	1.0
0.1024	255.459557912	3.0
0.1126	256.236506366	1.0
0.1229	257.019443602	1.0
0.1331	257.793170298	1.0
0.1434	258.572860942	3.0
0.1536	259.343379239	0.0
0.1638	260.112306121	4.0
0.1741	260.887159955	0.0
0.1843	261.652898341	3.0
0.1946	262.424539102	2.0
0.2048	263.187102215	0.0
0.215	263.948090344	0.0
0.2253	264.714944231	0.0
0.2355	265.472776784	1.0
0.2458	266.236450772	0.0
0.256	266.991140834	0.0
0.2662	267.744272172	0.0
0.2765	268.503208709	0.0
0.2867	269.253217051	0.0
0.297	270.009006519	0.0
0.3072	270.755904815	0.0
0.3174	271.501260481	0.0
0.3277	272.252361409	0.0
0.3379	272.994626322	0.0
0.3482	273.742612673	0.0
0.3584	274.481799648	0.0
0.3686	275.219459921	0.0
0.3789	275.962806139	0.0
0.3891	276.697407568	0.0
0.3994	277.437671366	0.0
0.4096	278.169226636	0.0
0.4198	278.899270966	0.0
0.4301	279.634942537	0.0
0.4403	280.361959605	0.0
0.4506	281.09458058	0.0
0.4608	281.818582938	0.0
0.471	282.541089956	0.0
0.4813	283.269166117	0.0
0.4915	283.988677127	0.0
0.5018	284.713734187	0.0
0.512	285.430261614	0.0
0.5222	286.145309138	0.0
0.5325	286.865868307	0.0
0.5427	287.577950756	0.0
0.553	288.295521995	0.0
0.5632	289.004651664	0.0
0.5734	289.71231671	1.0
0.5837	290.425436496	0.0
0.5939	291.13016708	0.0
0.6042	291.840329785	0.0
0.6144	292.542138074	0.0
0.6246	293.242496862	0.0
0.6349	293.948254073	0.0
0.6451	294.645708695	0.0
0.6554	295.348539354	0.0
0.6656	296.043101853	0.0
0.6758	296.736229816	0.0
0.6861	297.434700466	0.0
0.6963	298.124954247	1.0
0.7066	298.820528561	0.0
0.7168	299.507920079	0.0
0.727	300.193891871	0.0
0.7373	300.88515119	0.0
0.7475	301.568278475	0.0
0.7578	302.25667136	0.0
0.768	302.936965933	0.0
0.7782	303.615855438	1.0
0.7885	304.299977879	0.0
