TL-DOS Lehrstuhlversuch
detector=R1407303
job_number=2015-10-26-005
irradiation_dose [mSv]=10.0

[BEGIN DATA]
time [sec] 	 temperature [K] 	 photoncount 
0.0	81.5664115079	0.0
0.0102	83.7164408621	1.0
0.0205	85.8774365633	1.0
0.0307	88.0074840977	1.0
0.041	90.1483960609	1.0
0.0512	92.2586474814	3.0
0.0614	94.3591177796	2.0
0.0717	96.4703016461	1.0
0.0819	98.5512507137	1.0
0.0922	100.64281378	2.0
0.1024	102.704423043	3.0
0.1126	104.756476641	2.0
0.1229	106.818996856	1.0
0.1331	108.851979197	1.0
0.1434	110.895330879	2.0
0.1536	112.909419205	0.0
0.1638	114.914172129	0.0
0.1741	116.929150409	0.0
0.1843	118.915271675	2.0
0.1946	120.911523266	1.0
0.2048	122.879186032	0.0
0.215	124.837728581	1.0
0.2253	126.806260788	7.0
0.2355	128.746601146	3.0
0.2458	130.696838321	1.0
0.256	132.619145655	0.0
0.2662	134.532542998	0.0
0.2765	136.455699732	0.0
0.2867	138.351314452	0.0
0.297	140.256597862	0.0
0.3072	142.134595226	0.0
0.3174	144.003887977	0.0
0.3277	145.882715162	0.0
0.3379	147.734635187	0.0
0.3482	149.596001036	2.0
0.3584	151.430709792	0.0
0.3686	153.256914581	0.0
0.3789	155.092434031	0.0
0.3891	156.901666542	0.0
0.3994	158.720127147	0.0
0.4096	160.512545116	0.0
0.4198	162.296655137	0.0
0.4301	164.089865113	0.0
0.4403	165.857394075	0.0
0.4506	167.633938419	0.0
0.4608	169.385040421	0.0
0.471	171.128025976	0.0
0.4813	172.879901729	0.0
0.4915	174.606688425	0.0
0.5018	176.342282695	0.0
0.512	178.05302108	0.0
0.5222	179.755830106	0.0
0.5325	181.467324406	0.0
0.5427	183.154307962	0.0
0.553	184.849896074	0.0
0.5632	186.52120124	0.0
0.5734	188.184759821	1.0
0.5837	189.856803477	1.0
0.5939	191.504901373	0.0
0.6042	193.161405486	0.0
0.6144	194.794186383	0.0
0.6246	196.419399259	0.0
0.6349	198.052901625	0.0
0.6451	199.66301019	0.0
0.6554	201.281331205	0.0
0.6656	202.876475836	0.0
0.6758	204.46422689	0.0
0.6861	206.060076358	0.0
0.6963	207.633071262	0.0
0.7066	209.214089316	0.0
0.7168	210.772465211	0.0
0.727	212.323617953	0.0
0.7373	213.882682439	0.0
0.7475	215.419419167	0.0
0.7578	216.963994108	0.0
0.768	218.486448801	0.0
0.7782	220.001846838	0.0
0.7885	221.52497425	0.0
0.7987	223.026288568	0.0
0.809	224.535260425	0.0
0.8192	226.022621914	1.0
0.8294	227.503089407	0.0
0.8397	228.991108109	1.0
0.8499	230.457816518	0.0
0.8602	231.932005957	0.0
0.8704	233.385083155	1.0
0.8806	234.831425267	1.0
0.8909	236.285144529	1.0
0.9011	237.71804471	0.0
0.9114	239.158253479	0.0
0.9216	240.577836653	0.0
0.9318	241.990839988	0.0
0.9421	243.411050426	0.0
0.9523	244.810921672	0.0
0.9626	246.21793304	0.0
0.9728	247.604794241	0.0
0.983	248.985227271	0.0
0.9933	250.372701278	2.0
1.0035	251.740304919	2.0
1.0138	253.114884099	0.0
1.024	254.469777583	1.0
1.0342	255.818391067	2.0
1.0445	257.173883231	1.0
1.0547	258.509963048	0.0
1.065	259.852857616	0.0
1.0752	261.176520251	2.0
1.0854	262.494047642	1.0
1.0957	263.818295157	0.0
1.1059	265.123577788	1.0
1.1162	266.435518087	0.0
1.1264	267.728669757	0.0
1.1366	269.015827604	1.0
1.1469	270.309550672	1.0
1.1571	271.584746004	6.0
1.1674	272.866445543	1.0
1.1776	274.129789538	3.0
1.1878	275.387277869	2.0
1.1981	276.651180091	0.0
1.2083	277.89698165	2.0
1.2186	279.14913749	1.0
1.2288	280.383360889	2.0
1.239	281.6118636	3.0
1.2493	282.846632359	0.0
1.2595	284.063717682	1.0
1.2698	285.287010818	5.0
1.28	286.492784863	1.0
1.2902	287.692970084	4.0
1.3005	288.899276918	6.0
1.3107	290.088307927	2.0
1.321	291.283403655	5.0
1.3312	292.461384116	5.0
1.3414	293.633904576	10.0
1.3517	294.812405545	5.0
1.3619	295.974028902	1.0
1.3722	297.141577186	1.0
1.3824	298.292404714	3.0
1.3926	299.437898099	2.0
1.4029	300.589234138	4.0
1.4131	301.724081602	6.0
1.4234	302.86471742	4.0
1.4336	303.989017903	9.0
1.4438	305.108107197	8.0
1.4541	306.232904469	6.0
1.4643	307.341593235	8.0
1.4746	308.455936931	9.0
1.4848	309.554321828	9.0
1.495	310.647615656	10.0
1.5053	311.746485891	8.0
1.5155	312.829618927	8.0
1.5258	313.918276545	13.0
1.536	314.991343222	15.0
1.5462	316.05943618	17.0
1.5565	317.132977006	20.0
1.5667	318.191143383	10.0
1.577	319.254706998	19.0
1.5872	320.303039048	19.0
1.5974	321.346512027	18.0
1.6077	322.395307298	28.0
1.6179	323.429082507	22.0
1.6282	324.468130545	14.0
1.6384	325.492298113	22.0
1.6486	326.511718613	21.0
1.6589	327.536338725	29.0
1.6691	328.546284992	27.0
1.6794	329.561382548	37.0
1.6896	330.561942635	28.0
1.6998	331.557865075	40.0
1.7101	332.558867274	31.0
1.7203	333.545533867	28.0
1.7306	334.537233009	47.0
1.7408	335.514729776	38.0
1.751	336.487695797	40.0
1.7613	337.465624486	51.0
1.7715	338.42954801	44.0
1.7818	339.398388082	42.0
1.792	340.353353149	51.0
1.8022	341.303891904	65.0
1.8125	342.259278937	59.0
1.8227	343.20098363	74.0
1.833	344.147491542	66.0
1.8432	345.080444273	68.0
1.8534	346.009072722	88.0
1.8637	346.942437693	84.0
1.8739	347.862435708	83.0
