TL-DOS Lehrstuhlversuch
detector=R1408106
job_number=2015-11-03-005
irradiation_dose [mSv]=0.1

[BEGIN DATA]
time [sec] 	 temperature [K] 	 photoncount 
0.0	144.064742826	0.0
0.0102	145.731423346	0.0
0.0205	147.407740201	4.0
0.0307	149.061169948	0.0
0.041	150.724159416	1.0
0.0512	152.364443738	1.0
0.0614	153.998226399	0.0
0.0717	155.641455187	2.0
0.0819	157.262248625	0.0
0.0922	158.89241309	3.0
0.1024	160.500320576	3.0
0.1126	162.101854733	0.0
0.1229	163.712648565	3.0
0.1331	165.301449888	1.0
0.1434	166.899437268	3.0
0.1536	168.475606989	4.0
0.1638	170.045529182	3.0
0.1741	171.624528276	2.0
0.1843	173.181968963	1.0
0.1946	174.748414386	1.0
0.2048	176.293472799	0.0
0.215	177.832407002	2.0
0.2253	179.380238942	3.0
0.2355	180.906938005	0.0
0.2458	182.442464065	2.0
0.256	183.957025263	0.0
0.2662	185.465583133	0.0
0.2765	186.982863112	0.0
0.2867	188.479427347	0.0
0.297	189.984644346	0.0
0.3072	191.4693103	0.0
0.3174	192.948091423	0.0
0.3277	194.435422493	0.0
0.3379	195.902446718	0.0
0.3482	197.377952914	0.0
0.3584	198.833313712	0.0
0.3686	200.282905838	0.0
0.3789	201.740879147	0.0
0.3891	203.178946438	0.0
0.3994	204.625328279	0.0
0.4096	206.051962363	0.0
0.4198	207.47294164	0.0
0.4301	208.902136667	0.0
0.4403	210.311818593	0.0
0.4506	211.729650951	2.0
0.4608	213.128125345	0.0
0.471	214.521056549	0.0
0.4813	215.922041336	0.0
0.4915	217.303898183	0.0
0.5018	218.693744584	0.0
0.512	220.064615119	1.0
0.5222	221.430051878	0.0
0.5325	222.803383255	0.0
0.5427	224.157964249	2.0
0.553	225.520377095	0.0
0.5632	226.864188631	0.0
0.5734	228.202673647	0.0
0.5837	229.548897452	1.0
0.5939	230.876740979	0.0
0.6042	232.212261769	0.0
0.6144	233.529548412	0.0
0.6246	234.841613672	0.0
0.6349	236.161264969	0.0
0.6451	237.462898788	0.0
0.6554	238.772058332	0.0
0.6656	240.063343644	0.0
0.6758	241.349510636	0.0
0.6861	242.643113928	0.0
0.6963	243.919055381	0.0
0.7066	245.202374012	0.0
0.7168	246.468171222	0.0
0.727	247.728951141	0.0
0.7373	248.997020577	0.0
0.7475	250.247776794	0.0
0.7578	251.505764574	0.0
0.768	252.746576781	1.0
0.7782	253.98247073	0.0
0.7885	255.225510313	0.0
0.7987	256.451578413	0.0
0.809	257.684735336	0.0
0.8192	258.901055707	0.0
0.8294	260.1125549	1.0
0.8397	261.331058682	1.0
0.8499	262.532925974	0.0
0.8602	263.741742166	0.0
0.8704	264.934054134	0.0
0.8806	266.121640088	2.0
0.8909	267.31609237	1.0
0.9011	268.494236542	0.0
0.9114	269.679192453	0.0
0.9216	270.847969911	0.0
0.9318	272.012114638	0.0
0.9421	273.182990161	0.0
0.9523	274.337879475	0.0
0.9626	275.499446072	0.0
