TL-DOS Lehrstuhlversuch
detector=R1406805
job_number=2015-11-04-004
irradiation_dose [mSv]=0.09

[BEGIN DATA]
time [sec] 	 temperature [K] 	 photoncount 
0.0	19.7999724375	0.0
0.0102	22.669478509	0.0
0.0205	25.5507450779	0.0
0.0307	28.387916677	1.0
0.041	31.2367162526	0.0
0.0512	34.0419177341	0.0
0.0614	36.8313466028	0.0
0.0717	39.6322077774	3.0
0.0819	42.3902045082	0.0
0.0922	45.159504722	1.0
0.1024	47.8864235018	1.0
0.1126	50.5980098236	3.0
0.1229	53.3207094182	0.0
0.1331	56.0017407557	2.0
0.1434	58.6937601382	0.0
0.1536	61.3445807943	4.0
0.1638	63.9804968641	1.0
0.1741	66.6272160767	3.0
0.1843	69.2334298376	0.0
0.1946	71.8503250084	2.0
0.2048	74.4271711553	0.0
0.215	76.9895286472	3.0
0.2253	79.5623878067	0.0
0.2355	82.0958718704	1.0
0.2458	84.6397392656	0.0
0.256	87.1446752558	0.0
0.2662	89.6355269153	0.0
0.2765	92.1365871799	0.0
0.2867	94.5993711608	0.0
0.297	97.0722487132	0.0
0.3072	99.5072812906	0.0
0.3174	101.928622579	1.0
0.3277	104.359887587	0.0
0.3379	106.753944461	0.0
0.3482	109.157813232	0.0
0.3584	111.52489314	1.0
0.3686	113.878663831	0.0
0.3789	116.242081309	0.0
0.3891	118.569328992	0.0
0.3994	120.90611476	0.0
0.4096	123.207138304	0.0
0.4198	125.495224041	0.0
0.4301	127.79268736	0.0
0.4403	130.054990248	0.0
0.4506	132.326565047	0.0
0.4608	134.563375614	0.0
0.471	136.78760942	2.0
0.4813	139.020959114	1.0
0.4915	141.220129573	0.0
0.5018	143.428313199	0.0
0.512	145.602702733	0.0
0.5222	147.764866476	0.0
0.5325	149.935891717	0.0
0.5427	152.073691538	0.0
0.553	154.220253003	0.0
0.5632	156.333963441	0.0
0.5734	158.435789266	0.0
0.5837	160.546229297	0.0
0.5939	162.624371105	0.0
0.6042	164.711030052	0.0
0.6144	166.765754722	2.0
0.6246	168.808926434	0.0
0.6349	170.860471962	0.0
0.6451	172.88062059	0.0
0.6554	174.909048675	1.0
0.6656	176.90643365	0.0
0.6758	178.892588067	0.0
0.6861	180.886882617	0.0
0.6963	182.850656438	0.0
0.7066	184.822478667	0.0
0.7168	186.764124084	0.0
0.727	188.694852345	0.0
0.7373	190.633493579	0.0
0.7475	192.542465803	0.0
0.7578	194.459261834	0.0
0.768	196.346723175	0.0
0.7782	198.223572018	0.0
0.7885	200.108113012	0.0
