TL-DOS Lehrstuhlversuch
detector=R1406902
job_number=2015-10-14-001
irradiation_dose [mSv]=5.0

[BEGIN DATA]
time [sec] 	 temperature [K] 	 photoncount 
0.0	264.257197759	0.0
0.0102	264.93503002	0.0
0.0205	265.618323499	1.0
0.0307	266.293812386	0.0
0.041	266.97474361	3.0
0.0512	267.647897225	0.0
0.0614	268.319891908	3.0
0.0717	268.997300777	0.0
0.0819	269.666972268	1.0
0.0922	270.342039227	1.0
0.1024	271.009395557	3.0
0.1126	271.675602938	0.0
0.1229	272.347177875	0.0
0.1331	273.011082071	0.0
0.1434	273.680335268	0.0
0.1536	274.341944241	1.0
0.1638	275.002414159	1.0
0.1741	275.668205409	3.0
0.1843	276.326391978	0.0
0.1946	276.989881481	2.0
0.2048	277.645792594	1.0
0.215	278.300574462	0.0
0.2253	278.960631833	1.0
0.2355	279.613150016	2.0
0.2458	280.270925464	0.0
0.256	280.921187788	0.0
0.2662	281.570330591	0.0
0.2765	282.224703465	0.0
0.2867	282.871602078	0.0
0.297	283.523712681	1.0
0.3072	284.168374863	0.0
0.3174	284.811927167	0.0
0.3277	285.460664499	0.0
0.3379	286.10199194	0.0
0.3482	286.748486483	0.0
0.3584	287.387596753	0.0
0.3686	288.025606703	0.0
0.3789	288.668757027	1.0
0.3891	289.304561275	1.0
0.3994	289.945488126	0.0
0.4096	290.579094297	0.0
0.4198	291.211609625	0.0
0.4301	291.849221056	0.0
0.4403	292.479549678	0.0
0.4506	293.114956786	0.0
0.4608	293.743106261	0.0
0.471	294.370174286	0.0
0.4813	295.002294528	0.0
0.4915	295.627194679	0.0
0.5018	296.257129581	0.0
0.512	296.879869353	0.0
0.5222	297.50153699	1.0
0.5325	298.128213332	0.0
0.5427	298.747731764	0.0
0.553	299.372241586	2.0
0.5632	299.989618245	0.0
0.5734	300.605932001	0.0
0.5837	301.227211327	0.0
0.5939	301.841394389	0.0
0.6042	302.460525854	0.0
0.6144	303.072585587	0.0
0.6246	303.683591571	0.0
0.6349	304.299520361	0.0
0.6451	304.908414	0.0
