TL-DOS Lehrstuhlversuch
detector=R1408101
job_number=2015-11-17-002
irradiation_dose [mSv]=0.05

[BEGIN DATA]
time [sec] 	 temperature [K] 	 photoncount 
0.0	169.166918703	0.0
0.0102	170.523412817	0.0
0.0205	171.888551696	0.0
0.0307	173.235843425	0.0
0.041	174.591721275	2.0
0.0512	175.929873049	1.0
0.0614	177.263500264	0.0
0.0717	178.605626518	1.0
0.0819	179.930206477	0.0
0.0922	181.263227817	1.0
0.1024	182.578821895	1.0
0.1126	183.889967688	0.0
0.1229	185.209469248	2.0
0.1331	186.511720297	0.0
0.1434	187.822270428	2.0
0.1536	189.115687075	2.0
0.1638	190.404730422	1.0
0.1741	191.70198868	0.0
0.1843	192.982287225	1.0
0.1946	194.270744952	1.0
0.2048	195.54235802	1.0
0.215	196.80967151	0.0
0.2253	198.08506143	4.0
0.2355	199.343777533	1.0
0.2458	200.610515275	0.0
0.256	201.860692314	0.0
0.2662	203.106642256	1.0
0.2765	204.360532479	1.0
0.2867	205.598029962	0.0
0.297	206.843413861	0.0
0.3072	208.072516227	0.0
0.3174	209.297462752	1.0
0.3277	210.530215707	0.0
0.3379	211.74685226	0.0
0.3482	212.971242285	0.0
0.3584	214.17962524	0.0
0.3686	215.383922411	0.0
0.3789	216.595894416	0.0
0.3891	217.7920217	0.0
0.3994	218.995771751	0.0
0.4096	220.18378457	0.0
0.4198	221.367780481	0.0
0.4301	222.559321848	0.0
0.4403	223.735285593	0.0
0.4506	224.918743607	0.0
0.4608	226.086729676	0.0
0.471	227.250766551	0.0
0.4813	228.422221687	0.0
0.4915	229.578361798	0.0
0.5018	230.741869844	0.0
0.512	231.890166762	0.0
0.5222	233.034581058	1.0
0.5325	234.186288563	0.0
0.5427	235.322939213	0.0
0.553	236.466833595	1.0
0.5632	237.595773268	0.0
0.5734	238.720895771	0.0
0.5837	239.853188537	0.0
0.5939	240.970678269	0.0
0.6042	242.095289621	0.0
0.6144	243.205198361	0.0
0.6246	244.311354278	0.0
0.6349	245.424559587	0.0
0.6451	246.523211401	0.0
0.6554	247.628864785	0.0
0.6656	248.720063403	0.0
0.6758	249.807572461	0.0
0.6861	250.902012077	0.0
0.6963	251.982143531	0.0
0.7066	253.069158527	0.0
0.7168	254.141962427	0.0
0.727	255.211138962	0.0
0.7373	256.287129225	0.0
0.7475	257.349052524	1.0
0.7578	258.417743326	0.0
0.768	259.472462593	0.0
0.7782	260.523615644	0.0
0.7885	261.581467561	0.0
0.7987	262.625489645	0.0
0.809	263.676165151	0.0
0.8192	264.713104644	0.0
0.8294	265.746538039	0.0
0.8397	266.786557374	0.0
0.8499	267.812980011	0.0
0.8602	268.84594391	0.0
0.8704	269.865403351	0.0
0.8806	270.881415795	0.0
0.8909	271.903903159	0.0
