TL-DOS Lehrstuhlversuch
detector=R1407302
job_number=2015-10-26-009
irradiation_dose [mSv]=10.0

[BEGIN DATA]
time [sec] 	 temperature [K] 	 photoncount 
0.0	90.1329992892	0.0
0.0102	92.3787316781	0.0
0.0205	94.6351818184	1.0
0.0307	96.858590807	0.0
0.041	99.0926110087	2.0
0.0512	101.2939185	1.0
0.0614	103.484311136	2.0
0.0717	105.685157415	2.0
0.0819	107.853776748	1.0
0.0922	110.032745811	1.0
0.1024	112.179808276	1.0
0.1126	114.316224852	1.0
0.1229	116.462837471	3.0
0.1331	118.578017286	1.0
0.1434	120.70329179	0.0
0.1536	122.797445945	1.0
0.1638	124.881216549	0.0
0.1741	126.974931943	0.0
0.1843	129.037989106	1.0
0.1946	131.110892203	4.0
0.2048	133.153441825	0.0
0.215	135.185863768	2.0
0.2253	137.22798544	0.0
0.2355	139.240204367	1.0
0.2458	141.262026603	1.0
0.256	143.254243339	1.0
0.2662	145.236581966	0.0
0.2765	147.228381298	0.0
0.2867	149.191014755	0.0
0.297	151.163014874	0.0
0.3072	153.106139037	0.0
0.3174	155.039628509	0.0
0.3277	156.982345553	0.0
0.3379	158.896615434	0.0
0.3482	160.820021161	0.0
0.3584	162.7152625	0.0
0.3686	164.601106566	0.0
0.3789	166.495950819	0.0
0.3891	168.363048907	0.0
0.3994	170.239057715	0.0
0.4096	172.087596166	0.0
0.4198	173.926968915	0.0
0.4301	175.775120065	1.0
0.4403	177.596208777	0.0
0.4506	179.42598863	0.0
0.4608	181.228975054	0.0
0.471	183.02302164	0.0
0.4813	184.825630308	0.0
0.4915	186.601843415	0.0
0.5018	188.386533495	0.0
0.512	190.145090395	0.0
0.5222	191.894927753	0.0
0.5325	193.653116205	0.0
0.5427	195.38555954	0.0
0.553	197.126270957	0.0
0.5632	198.841493173	0.0
0.5734	200.548210716	0.0
0.5837	202.263073563	0.0
0.5939	203.95282571	0.0
0.6042	205.650642194	0.0
0.6144	207.323597587	0.0
0.6246	208.98825788	0.0
0.6349	210.66086276	0.0
0.6451	212.308975723	0.0
0.6554	213.964954299	0.0
0.6656	215.596684416	0.0
0.6758	217.220323843	0.0
0.6861	218.851712085	0.0
0.6963	220.459211943	0.0
0.7066	222.074383589	0.0
0.7168	223.665904311	0.0
0.727	225.249533715	0.0
0.7373	226.840720986	0.0
0.7475	228.408608535	0.0
0.7578	229.983978824	1.0
0.768	231.536280998	0.0
0.7782	233.080886313	1.0
0.7885	234.632863254	0.0
0.7987	236.162114628	1.0
0.809	237.698664351	0.0
0.8192	239.212714408	0.0
0.8294	240.719257274	2.0
0.8397	242.232990111	0.0
0.8499	243.724557391	1.0
0.8602	245.223243171	1.0
0.8704	246.699983727	0.0
0.8806	248.169402085	0.0
0.8909	249.645833239	1.0
0.9011	251.100645042	0.0
0.9114	252.56239993	1.0
0.9216	254.002750372	0.0
0.9318	255.435959052	1.0
0.9421	256.876007716	1.0
0.9523	258.294969777	0.0
0.9626	259.720703831	0.0
0.9728	261.125560892	0.0
0.983	262.523452178	0.0
0.9933	263.928014897	0.0
1.0035	265.312010633	2.0
1.0138	266.702611485	0.0
1.024	268.072849798	0.0
1.0342	269.436293989	0.0
1.0445	270.806245214	1.0
1.0547	272.156136271	0.0
1.065	273.51246968	1.0
1.0752	274.848942328	1.0
1.0854	276.178788275	0.0
1.0957	277.514980908	0.0
1.1059	278.831607701	0.0
1.1162	280.154518091	4.0
1.1264	281.458057133	2.0
1.1366	282.75513277	2.0
1.1469	284.058398698	1.0
1.1571	285.34258093	2.0
1.1674	286.632891918	4.0
1.1776	287.904308909	4.0
1.1878	289.169421769	4.0
1.1981	290.440572377	5.0
1.2083	291.693109553	2.0
1.2186	292.951624459	2.0
1.2288	294.191710958	2.0
1.239	295.425648673	2.0
1.2493	296.665475353	4.0
1.2595	297.887147276	1.0
1.2698	299.114649625	5.0
1.28	300.324177684	3.0
1.2902	301.527708478	6.0
1.3005	302.736983119	4.0
1.3107	303.928550377	10.0
1.321	305.125804387	3.0
1.3312	306.305527031	7.0
1.3414	307.479400197	8.0
1.3517	308.658875669	5.0
1.3619	309.821080106	8.0
1.3722	310.988831161	6.0
1.3824	312.139482862	11.0
1.3926	313.284429228	8.0
1.4029	314.434839848	14.0
1.4131	315.568405029	5.0
1.4234	316.707380147	7.0
1.4336	317.829677276	20.0
1.4438	318.946409662	15.0
1.4541	320.06847165	12.0
1.4643	321.174103309	22.0
1.4746	322.285011591	23.0
1.4848	323.379652867	20.0
1.495	324.468866527	25.0
1.5053	325.563278457	18.0
1.5155	326.641664936	31.0
1.5258	327.725198011	25.0
1.536	328.792864934	33.0
1.5462	329.85523799	28.0
1.5565	330.922681218	34.0
1.5667	331.974493898	34.0
1.577	333.031326351	44.0
1.5872	334.072683629	36.0
1.5974	335.108877492	43.0
1.6077	336.150016587	36.0
1.6179	337.175910304	59.0
1.6282	338.206700096	50.0
1.6384	339.222396055	60.0
1.6486	340.233055838	54.0
1.6589	341.248538991	51.0
1.6691	342.249152446	90.0
1.6794	343.254541325	70.0
1.6896	344.245208317	65.0
1.6998	345.230963234	77.0
1.7101	346.221422664	79.0
1.7203	347.197378817	100.0
1.7306	348.177992718	94.0
1.7408	349.14424751	116.0
