TL-DOS Lehrstuhlversuch
detector=R1407502
job_number=2015-11-02-009
irradiation_dose [mSv]=0.3

[BEGIN DATA]
time [sec] 	 temperature [K] 	 photoncount 
0.0	139.598554958	0.0
0.0102	141.329202526	0.0
0.0205	143.06934012	0.0
0.0307	144.785210289	0.0
0.041	146.510489453	3.0
0.0512	148.211708402	0.0
0.0614	149.905684152	2.0
0.0717	151.608948838	0.0
0.0819	153.288460317	1.0
0.0922	154.977181416	0.0
0.1024	156.64235213	1.0
0.1126	158.300433125	2.0
0.1229	159.967606226	2.0
0.1331	161.611529442	1.0
0.1434	163.264467131	1.0
0.1536	164.894353458	4.0
0.1638	166.517300295	1.0
0.1741	168.14914658	3.0
0.1843	169.758235637	1.0
0.1946	171.376148153	3.0
0.2048	172.971497757	1.0
0.215	174.560054917	3.0
0.2253	176.157322948	1.0
0.2355	177.73231597	1.0
0.2458	179.315945484	2.0
0.256	180.877490187	0.0
0.2662	182.432386374	0.0
0.2765	183.995808853	0.0
0.2867	185.537428322	0.0
0.297	187.087501279	0.0
0.3072	188.615957394	0.0
0.3174	190.137905874	1.0
0.3277	191.668199976	1.0
0.3379	193.177153066	0.0
0.3482	194.694380518	1.0
0.3584	196.190449182	2.0
0.3686	197.680148104	1.0
0.3789	199.178015808	1.0
0.3891	200.654994709	3.0
0.3994	202.14007264	1.0
0.4096	203.604440131	1.0
0.4198	205.062572853	0.0
0.4301	206.528701262	1.0
0.4403	207.974383495	0.0
0.4506	209.427993144	0.0
0.4608	210.861331198	0.0
0.471	212.288566596	0.0
0.4813	213.723628256	0.0
0.4915	215.138676987	0.0
0.5018	216.561485154	1.0
0.512	217.964451275	2.0
0.5222	219.361444053	2.0
0.5325	220.766097257	0.0
0.5427	222.151161599	0.0
0.553	223.543820957	1.0
0.5632	224.917058716	1.0
0.5734	226.284449704	0.0
0.5837	227.659338797	0.0
0.5939	229.015054109	0.0
0.6042	230.378203501	1.0
0.6144	231.72234283	1.0
0.6246	233.060759281	0.0
0.6349	234.406514954	2.0
0.6451	235.733503131	2.0
0.6554	237.067767863	0.0
0.6656	238.383425349	0.0
0.6758	239.693481222	1.0
0.6861	241.010720801	2.0
0.6963	242.309590562	0.0
0.7066	243.61558269	0.0
0.7168	244.903361853	1.0
0.727	246.185658099	2.0
0.7373	247.474985831	0.0
0.7475	248.746332994	0.0
0.7578	250.024651605	1.0
0.768	251.285143176	1.0
0.7782	252.540268012	0.0
0.7885	253.80227534	1.0
0.7987	255.0466831	0.0
0.809	256.297914585	2.0
0.8192	257.53169678	0.0
0.8294	258.760225959	1.0
0.8397	259.995491791	2.0
0.8499	261.213530986	0.0
0.8602	262.438249312	0.0
0.8704	263.645888093	0.0
0.8806	264.848385166	0.0
0.8909	266.057476147	1.0
0.9011	267.249705516	1.0
0.9114	268.448472488	0.0
0.9216	269.630521824	2.0
0.9318	270.807538404	3.0
0.9421	271.991009169	0.0
0.9523	273.157975613	1.0
0.9626	274.331341132	1.0
0.9728	275.488343255	1.0
0.983	276.640419264	1.0
0.9933	277.798812696	0.0
1.0035	278.941051528	1.0
1.0138	280.089553841	1.0
1.024	281.222039493	0.0
1.0342	282.349703414	1.0
1.0445	283.483550893	0.0
1.0547	284.601586083	2.0
1.065	285.725752032	0.0
1.0752	286.834240708	2.0
1.0854	287.938009824	0.0
1.0957	289.04783147	2.0
1.1059	290.142175885	0.0
1.1162	291.242521149	0.0
1.1264	292.327521337	1.0
1.1366	293.40790197	1.0
1.1469	294.494206883	4.0
1.1571	295.565362521	1.0
1.1674	296.642391854	1.0
1.1776	297.704401266	1.0
1.1878	298.761889011	3.0
1.1981	299.825175502	2.0
1.2083	300.873633725	0.0
1.2186	301.927841182	0.0
1.2288	302.967346985	0.0
1.239	304.002426934	0.0
1.2493	305.043182755	1.0
1.2595	306.069424515	1.0
1.2698	307.101293683	2.0
1.28	308.118772721	4.0
1.2902	309.131919686	3.0
1.3005	310.150622254	4.0
1.3107	311.15511831	1.0
1.321	312.16512253	0.0
1.3312	313.161041542	3.0
1.3414	314.152720277	0.0
1.3517	315.149836893	1.0
1.3619	316.133048027	0.0
1.3722	317.121650611	0.0
1.3824	318.096466446	3.0
1.3926	319.067131854	0.0
1.4029	320.043119918	1.0
1.4131	321.005497151	3.0
1.4234	321.973151591	3.0
1.4336	322.927311419	2.0
1.4438	323.877408765	0.0
1.4541	324.832715982	4.0
1.4643	325.774700777	0.0
1.4746	326.721850957	3.0
1.4848	327.655792471	0.0
1.495	328.585757587	4.0
1.5053	329.520822177	1.0
1.5155	330.442846643	0.0
1.5258	331.369927041	1.0
1.536	332.28407866	4.0
