TL-DOS Lehrstuhlversuch
detector=R1408302
job_number=2015-10-14-003
irradiation_dose [mSv]=1.0

[BEGIN DATA]
time [sec] 	 temperature [K] 	 photoncount 
0.0	133.808668777	0.0
0.0102	135.489142331	0.0
0.0205	137.179255029	1.0
0.0307	138.846216376	1.0
0.041	140.522739361	2.0
0.0512	142.176297149	1.0
0.0614	143.823226057	3.0
0.0717	145.479601697	1.0
0.0819	147.11328812	0.0
0.0922	148.756345318	1.0
0.1024	150.376895737	2.0
0.1126	151.990949597	0.0
0.1229	153.614261619	3.0
0.1331	155.215337334	0.0
0.1434	156.825596769	1.0
0.1536	158.413798693	4.0
0.1638	159.995633738	3.0
0.1741	161.586542139	2.0
0.1843	163.155658102	2.0
0.1946	164.733774464	2.0
0.2048	166.290273614	0.0
0.215	167.840532978	3.0
0.2253	169.399684581	0.0
0.2355	170.937478753	1.0
0.2458	172.484093665	2.0
0.256	174.009522874	0.0
0.2662	175.528836852	0.0
0.2765	177.056865568	0.0
0.2867	178.563963177	0.0
0.297	180.079705451	1.0
0.3072	181.57468492	0.0
0.3174	183.063671227	0.0
0.3277	184.561198312	1.0
0.3379	186.038212106	0.0
0.3482	187.523698005	0.0
0.3584	188.988835553	1.0
0.3686	190.448099571	0.0
0.3789	191.915733882	0.0
0.3891	193.363264376	0.0
0.3994	194.81909786	0.0
0.4096	196.254989176	1.0
0.4198	197.685124205	0.0
0.4301	199.123462444	0.0
0.4403	200.542098167	2.0
0.4506	201.96887114	0.0
0.4608	203.376100019	0.0
0.471	204.777687516	0.0
0.4813	206.187314474	0.0
0.4915	207.577632207	0.0
0.5018	208.975924759	0.0
0.512	210.355063344	0.0
0.5222	211.728673157	0.0
0.5325	213.110161953	0.0
0.5427	214.472726963	0.0
0.553	215.843107603	0.0
0.5632	217.194716618	0.0
0.5734	218.540907221	0.0
0.5837	219.894819533	0.0
0.5939	221.230185803	0.0
0.6042	222.573211694	2.0
0.6144	223.897840666	0.0
0.6246	225.217159388	0.0
0.6349	226.54404568	0.0
0.6451	227.852756138	0.0
0.6554	229.168973317	0.0
0.6656	230.467160809	1.0
0.6758	231.760144049	0.0
0.6861	233.0605438	0.0
0.6963	234.343130532	1.0
0.7066	235.633074142	0.0
0.7168	236.905347961	0.0
0.727	238.172521413	1.0
0.7373	239.446963333	0.0
0.7475	240.703947806	0.0
0.7578	241.968142303	0.0
0.768	243.215019724	0.0
0.7782	244.456898589	1.0
0.7885	245.705900832	0.0
0.7987	246.937794105	0.0
0.809	248.176753478	0.0
0.8192	249.398741449	0.0
0.8294	250.615830643	0.0
0.8397	251.839901021	0.0
0.8499	253.047203949	0.0
0.8602	254.261431928	0.0
0.8704	255.459027278	0.0
0.8806	256.651821637	0.0
0.8909	257.851457827	0.0
0.9011	259.034661268	0.0
0.9114	260.224651527	0.0
0.9216	261.398341168	0.0
0.9318	262.567325651	0.0
0.9421	263.743015394	0.0
0.9523	264.902600408	0.0
0.9626	266.068836766	0.0
0.9728	267.219097889	0.0
0.983	268.364747777	0.0
0.9933	269.516969077	0.0
1.0035	270.653407122	0.0
1.0138	271.796363741	0.0
1.024	272.923664013	0.0
1.0342	274.046445097	0.0
