TL-DOS Lehrstuhlversuch
detector=R1406901
job_number=2015-10-14-002
irradiation_dose [mSv]=5.0

[BEGIN DATA]
time [sec] 	 temperature [K] 	 photoncount 
0.0	189.021048544	0.0
0.0102	190.176548126	0.0
0.0205	191.339771226	2.0
0.0307	192.488142	3.0
0.041	193.644188642	1.0
0.0512	194.78547459	1.0
0.0614	195.923251705	1.0
0.0717	197.06863388	0.0
0.0819	198.199391525	2.0
0.0922	199.337707311	1.0
0.1024	200.461488794	0.0
0.1126	201.581815261	2.0
0.1229	202.709630145	2.0
0.1331	203.823044804	2.0
0.1434	204.94390168	1.0
0.1536	206.050447173	0.0
0.1638	207.153590641	2.0
0.1741	208.264107673	1.0
0.1843	209.360445343	2.0
0.1946	210.464111085	0.0
0.2048	211.553684944	3.0
0.215	212.639908958	0.0
0.2253	213.733393443	2.0
0.2355	214.812916043	2.0
0.2458	215.89965432	3.0
0.256	216.972516848	2.0
0.2662	218.042080909	0.0
0.2765	219.118794084	0.0
0.2867	220.181759514	0.0
0.297	221.251829951	0.0
0.3072	222.308237458	0.0
0.3174	223.361397089	0.0
0.3277	224.421596184	0.0
0.3379	225.468258389	0.0
0.3482	226.521916628	0.0
0.3584	227.562121494	0.0
0.3686	228.599128296	0.0
0.3789	229.643066595	0.0
0.3891	230.673675627	0.0
0.3994	231.711173391	0.0
0.4096	232.735424122	0.0
0.4198	233.756525841	0.0
0.4301	234.784452744	0.0
0.4403	235.799254817	0.0
0.4506	236.820839967	0.0
0.4608	237.82938126	0.0
0.471	238.834821839	2.0
0.4813	239.846982921	0.0
0.4915	240.846220475	0.0
0.5018	241.852137071	0.0
0.512	242.845209869	0.0
0.5222	243.835229511	0.0
0.5325	244.83186658	1.0
0.5427	245.815778335	0.0
0.553	246.806266693	0.0
0.5632	247.784108245	0.0
0.5734	248.758943467	1.0
0.5837	249.740294623	0.0
0.5939	250.709115639	1.0
0.6042	251.684412389	0.0
0.6144	252.647256303	0.0
0.6246	253.607139998	0.0
0.6349	254.573439688	0.0
0.6451	255.527401419	0.0
0.6554	256.487739562	0.0
0.6656	257.435815865	0.0
0.6758	258.380977351	1.0
0.6861	259.332456426	0.0
0.6963	260.271786776	0.0
0.7066	261.21739574	1.0
0.7168	262.15093093	0.0
0.727	263.081596009	0.0
0.7373	264.018481781	0.0
0.7475	264.943405159	0.0
0.7578	265.874510853	1.0
0.768	266.793727954	0.0
0.7782	267.710118964	1.0
0.7885	268.632635258	0.0
0.7987	269.54337263	0.0
0.809	270.460197498	0.0
0.8192	271.365316113	0.0
0.8294	272.267651983	0.0
0.8397	273.17601919	0.0
0.8499	274.072788135	0.0
0.8602	274.975551208	1.0
0.8704	275.866787573	0.0
0.8806	276.755283873	0.0
0.8909	277.649719005	0.0
0.9011	278.532733763	0.0
0.9114	279.421650714	1.0
0.9216	280.299217749	0.0
0.9318	281.174086743	0.0
0.9421	282.054803483	0.0
0.9523	282.924275009	0.0
0.9626	283.799558203	0.0
0.9728	284.663665559	0.0
0.983	285.525116257	0.0
0.9933	286.392325011	0.0
1.0035	287.248461024	0.0
1.0138	288.110319568	0.0
1.024	288.961173685	0.0
1.0342	289.809411889	2.0
1.0445	290.663319835	0.0
1.0547	291.506324868	0.0
1.065	292.354964663	0.0
1.0752	293.192768811	1.0
1.0854	294.027997169	0.0
1.0957	294.868808308	1.0
1.1059	295.698883758	1.0
1.1162	296.534507546	0.0
1.1264	297.35946188	2.0
1.1366	298.181879928	0.0
1.1469	299.009795133	0.0
1.1571	299.827139307	0.0
1.1674	300.649946722	1.0
1.1776	301.462248324	1.0
1.1878	302.272052542	0.0
1.1981	303.087269604	1.0
1.2083	303.892077767	0.0
1.2186	304.70226538	1.0
1.2288	305.502108313	1.0
1.239	306.299492165	0.0
1.2493	307.10220584	0.0
1.2595	307.894670265	2.0
1.2698	308.692431631	0.0
1.28	309.480006979	0.0
1.2902	310.265160962	4.0
1.3005	311.055563023	2.0
1.3107	311.83587303	0.0
1.321	312.621398737	2.0
1.3312	313.396894654	1.0
1.3414	314.170006344	3.0
1.3517	314.948285619	1.0
1.3619	315.716627628	0.0
1.3722	316.49010534	0.0
1.3824	317.253707094	2.0
1.3926	318.014961189	0.0
1.4029	318.781303612	1.0
1.4131	319.53786118	1.0
1.4234	320.299475684	1.0
1.4336	321.051365702	0.0
1.4438	321.800944068	2.0
1.4541	322.55553272	4.0
1.4643	323.300486592	2.0
1.4746	324.05041984	1.0
1.4848	324.79077775	3.0
1.495	325.528859463	3.0
1.5053	326.271874617	2.0
1.5155	327.005402765	1.0
1.5258	327.743833917	3.0
1.536	328.472836594	3.0
1.5462	329.199597984	4.0
1.5565	329.931217148	8.0
1.5667	330.653494814	5.0
1.577	331.380600284	4.0
1.5872	332.098421887	10.0
1.5974	332.814036581	3.0
1.6077	333.534434541	8.0
1.6179	334.245634279	3.0
1.6282	334.961587774	9.0
1.6384	335.668399794	3.0
1.6486	336.373038752	7.0
1.6589	337.082387615	6.0
1.6691	337.782679332	1.0
1.6794	338.487651895	4.0
1.6896	339.183623191	11.0
1.6998	339.877454755	10.0
1.7101	340.575923984	5.0
1.7203	341.265474982	7.0
1.7306	341.959635034	10.0
1.7408	342.644931876	11.0
1.751	343.328121803	10.0
1.7613	344.015878266	12.0
1.7715	344.694853281	16.0
1.7818	345.378366658	6.0
1.792	346.053152765	12.0
1.8022	346.725864271	12.0
1.8125	347.403072275	12.0
1.8227	348.071633515	15.0
1.833	348.744663512	14.0
1.8432	349.409100091	20.0
1.8534	350.07149389	15.0
1.8637	350.738315221	16.0
1.8739	351.396622409	17.0
1.8842	352.059329812	26.0
1.8944	352.713575601	32.0
1.9046	353.36580994	21.0
1.9149	354.022403904	38.0
1.9251	354.67061431	29.0
1.9354	355.323157444	29.0
1.9456	355.967368742	27.0
1.9558	356.609599442	32.0
1.9661	357.256122901	37.0
1.9763	357.894391384	40.0
1.9866	358.536926143	30.0
1.9968	359.171256855	47.0
2.007	359.803637347	40.0
2.0173	360.440244757	48.0
2.0275	361.068723803	38.0
