TL-DOS Lehrstuhlversuch
detector=R1407606
job_number=2015-10-26-008
irradiation_dose [mSv]=0.5

[BEGIN DATA]
time [sec] 	 temperature [K] 	 photoncount 
0.0	182.005615704	0.0
0.0102	183.299864631	0.0
0.0205	184.602498706	0.0
0.0307	185.888238076	2.0
0.041	187.182307462	1.0
0.0512	188.459593224	0.0
0.0614	189.732693532	3.0
0.0717	191.014041971	1.0
0.0819	192.278771771	0.0
0.0922	193.551695472	2.0
0.1024	194.8081098	0.0
0.1126	196.060407066	1.0
0.1229	197.320817686	1.0
0.1331	198.564881223	0.0
0.1434	199.817004768	2.0
0.1536	201.052888712	2.0
0.1638	202.284722868	2.0
0.1741	203.524537802	2.0
0.1843	204.748272771	0.0
0.1946	205.979936046	0.0
0.2048	207.195625081	3.0
0.215	208.407330503	1.0
0.2253	209.626886293	2.0
0.2355	210.830624874	1.0
0.2458	212.042162207	1.0
0.256	213.237986327	0.0
0.2662	214.429891929	0.0
0.2765	215.62951962	0.0
0.2867	216.813588562	0.0
0.297	218.005328821	0.0
0.3072	219.181612628	0.0
0.3174	220.354041947	0.0
0.3277	221.534067173	1.0
0.3379	222.698787887	0.0
0.3482	223.871054565	0.0
0.3584	225.028117357	0.0
0.3686	226.181388645	0.0
0.3789	227.342131719	0.0
0.3891	228.487820363	0.0
0.3994	229.640931668	0.0
0.4096	230.779087525	0.0
0.4198	231.913513832	0.0
0.4301	233.055289834	0.0
0.4403	234.182257402	0.0
0.4506	235.31652634	0.0
0.4608	236.43608421	0.0
0.471	237.551973472	1.0
0.4813	238.675092332	1.0
0.4915	239.783644735	1.0
0.5018	240.8993792	0.0
0.512	242.000642982	0.0
0.5222	243.098298104	1.0
0.5325	244.203064687	1.0
0.5427	245.293502837	0.0
0.553	246.391005691	0.0
0.5632	247.474274318	0.0
0.5734	248.553993254	0.0
0.5837	249.640707446	0.0
0.5939	250.713327338	0.0
0.6042	251.792896493	0.0
0.6144	252.858464016	0.0
0.6246	253.92053985	0.0
0.6349	254.989496636	0.0
0.6451	256.044589427	0.0
0.6554	257.106517929	0.0
0.6656	258.154673591	1.0
0.6758	259.199394621	1.0
0.6861	260.250884163	0.0
0.6963	261.288736257	0.0
0.7066	262.333312361	2.0
0.7168	263.36434068	0.0
0.727	264.39199049	0.0
0.7373	265.426298213	0.0
0.7475	266.447191328	0.0
0.7578	267.474698581	0.0
0.768	268.488879427	0.0
0.7782	269.499736968	0.0
0.7885	270.51714363	0.0
0.7987	271.521354885	0.0
0.809	272.532072199	0.0
0.8192	273.529680866	1.0
0.8294	274.524020533	0.0
0.8397	275.524802305	0.0
0.8499	276.512604288	0.0
0.8602	277.50680602	0.0
0.8704	278.488113304	0.0
0.8806	279.466205007	0.0
0.8909	280.450633546	0.0
0.9011	281.422294394	0.0
0.9114	282.400250414	0.0
0.9216	283.365522689	0.0
0.9318	284.327631926	1.0
0.9421	285.295974453	0.0
0.9523	286.251757918	0.0
0.9626	287.21373369	0.0
0.9728	288.163232974	0.0
0.983	289.109620906	0.0
0.9933	290.062140273	0.0
1.0035	291.002305799	0.0
1.0138	291.948562447	0.0
1.024	292.882546479	0.0
1.0342	293.813469999	1.0
1.0445	294.750424764	0.0
1.0547	295.675227555	0.0
1.065	296.606021937	0.0
1.0752	297.524744242	0.0
1.0854	298.440456047	0.0
1.0957	299.362100542	0.0
1.1059	300.271791633	0.0
1.1162	301.187376409	0.0
1.1264	302.091086372	0.0
1.1366	302.991835026	1.0
1.1469	303.898419429	0.0
1.1571	304.793245752	0.0
1.1674	305.693869453	0.0
1.1776	306.582812382	0.0
1.1878	307.468842392	0.0
1.1981	308.360612791	0.0
1.2083	309.240817242	0.0
1.2186	310.126724341	0.0
1.2288	311.001141535	0.0
1.239	311.872693409	1.0
1.2493	312.749891873	1.0
1.2595	313.61571338	0.0
1.2698	314.487144352	0.0
1.28	315.34727317	1.0
1.2902	316.204583487	1.0
1.3005	317.067448127	1.0
1.3107	317.919121715	0.0
1.321	318.776313106	2.0
1.3312	319.622387025	1.0
1.3414	320.4656885	0.0
1.3517	321.314453537	0.0
1.3619	322.152210389	0.0
1.3722	322.995394881	0.0
1.3824	323.827643565	0.0
1.3926	324.657165109	1.0
1.4029	325.492060936	0.0
1.4131	326.316128459	1.0
1.4234	327.14553493	1.0
1.4336	327.964184291	2.0
1.4438	328.780151072	1.0
1.4541	329.60140432	0.0
1.4643	330.412006202	1.0
1.4746	331.227859792	2.0
1.4848	332.033132048	1.0
1.495	332.83576556	1.0
1.5053	333.643599154	3.0
1.5155	334.440955431	0.0
1.5258	335.2434776	0.0
1.536	336.035591339	2.0
1.5462	336.825109452	0.0
1.5565	337.619742676	0.0
1.5667	338.404069786	1.0
1.577	339.193478376	2.0
1.5872	339.972648614	2.0
1.5974	340.74926564	1.0
1.6077	341.530914194	2.0
1.6179	342.30242504	1.0
1.6282	343.078934333	0.0
1.6384	343.845372573	3.0
1.6486	344.609299322	2.0
1.6589	345.37817538	3.0
1.6691	346.137079387	5.0
1.6794	346.900900163	2.0
1.6896	347.654814451	2.0
1.6998	348.406258288	1.0
1.7101	349.16257056	3.0
1.7203	349.909073728	3.0
1.7306	350.660413323	1.0
1.7408	351.402008307	2.0
1.751	352.141173207	7.0
1.7613	352.885126991	4.0
1.7715	353.619431956	4.0
1.7818	354.358494319	4.0
1.792	355.087971302	4.0
1.8022	355.815057909	2.0
1.8125	356.546855148	2.0
1.8227	357.269161234	5.0
1.833	357.996146979	2.0
1.8432	358.713703975	5.0
1.8534	359.428909655	8.0
1.8637	360.148748992	5.0
1.8739	360.859252267	7.0
1.8842	361.574358732	11.0
1.8944	362.280190519	6.0
1.9046	362.983709411	9.0
1.9149	363.691786244	6.0
1.9251	364.39067957	8.0
1.9354	365.094100869	9.0
1.9456	365.788399041	12.0
1.9558	366.480422112	12.0
1.9661	367.176928646	11.0
1.9763	367.864401736	12.0
1.9866	368.556328809	14.0
1.9968	369.239281831	12.0
2.007	369.919996929	14.0
2.0173	370.605122228	11.0
2.0275	371.281361693	12.0
2.0378	371.961982361	14.0
2.048	372.633775619	14.0
2.0582	373.303367521	10.0
2.0685	373.977297559	16.0
2.0787	374.642486961	21.0
2.089	375.311985977	15.0
2.0992	375.972801826	20.0
2.1094	376.63145229	13.0
2.1197	377.294370003	22.0
2.1299	377.948689906	23.0
2.1402	378.607249001	22.0
2.1504	379.257266817	27.0
2.1606	379.905154631	24.0
2.1709	380.557239966	29.0
2.1811	381.200867982	38.0
2.1914	381.848665921	39.0
2.2016	382.488062148	34.0
2.2118	383.125363179	34.0
2.2221	383.766793141	25.0
2.2323	384.399903982	38.0
2.2426	385.037116606	39.0
2.2528	385.666064806	45.0
2.263	386.292952047	49.0
2.2733	386.92390075	41.0
2.2835	387.54666627	40.0
2.2938	388.173466548	52.0
2.304	388.792137447	47.0
2.3142	389.408781064	57.0
2.3245	390.029419777	58.0
2.3347	390.642009023	55.0
2.345	391.258567098	59.0
2.3552	391.867128632	60.0
2.3654	392.47369601	47.0
2.3757	393.084193202	54.0
2.3859	393.68677246	57.0
2.3962	394.293255694	76.0
2.4064	394.891873054	71.0
2.4166	395.488528844	76.0
2.4269	396.089050233	82.0
2.4371	396.68178307	90.0
2.4474	397.278356091	77.0
2.4576	397.867191769	79.0
2.4678	398.454097931	67.0
2.4781	399.044806525	77.0
2.4883	399.627853837	90.0
2.4986	400.214678582	67.0
2.5088	400.793892416	79.0
2.519	401.371208262	106.0
2.5293	401.952264408	80.0
2.5395	402.52578446	67.0
2.5498	403.10302022	97.0
2.56	403.672769436	96.0
2.5702	404.240651677	88.0
2.5805	404.8122131	81.0
2.5907	405.376361572	91.0
2.601	405.944165036	87.0
2.6112	406.504604288	91.0
2.6214	407.063207074	69.0
2.6317	407.625428922	93.0
2.6419	408.18035895	63.0
2.6522	408.738884245	78.0
2.6624	409.290165664	92.0
2.6726	409.839640625	76.0
2.6829	410.39267551	82.0
2.6931	410.938537728	82.0
2.7034	411.487936465	73.0
2.7136	412.030209693	66.0
2.7238	412.570705982	61.0
2.7341	413.114704024	69.0
2.7443	413.651646604	60.0
2.7546	414.192067914	56.0
2.7648	414.72548015	60.0
2.775	415.257144482	64.0
2.7853	415.792253347	59.0
2.7955	416.32042204	60.0
2.8058	416.852012618	55.0
2.816	417.376708654	55.0
2.8262	417.899685348	58.0
2.8365	418.42605029	64.0
2.8467	418.945588464	52.0
2.857	419.46849261	47.0
2.8672	419.984614873	50.0
2.8774	420.499045888	60.0
2.8877	421.016809786	49.0
2.8979	421.527858469	52.0
2.9082	422.042218122	57.0
2.9184	422.549906711	53.0
2.9286	423.055931688	61.0
2.9389	423.565235087	48.0
2.9491	424.067933001	37.0
2.9594	424.573887782	56.0
2.9696	425.073280507	56.0
2.9798	425.571036805	36.0
2.9901	426.072017954	61.0
3.0003	426.566501553	54.0
3.0106	427.064188802	52.0
3.0208	427.555421221	73.0
3.031	428.045043953	59.0
3.0413	428.537838841	48.0
3.0515	429.024242353	57.0
3.0618	429.513797164	71.0
3.072	429.997002621	70.0
3.0822	430.478624694	51.0
3.0925	430.963367088	64.0
3.1027	431.441822544	58.0
3.113	431.923377806	77.0
3.1232	432.398687465	79.0
3.1334	432.872439612	58.0
3.1437	433.349261094	71.0
3.1539	433.819898369	74.0
3.1642	434.293584797	64.0
3.1744	434.761127679	92.0
3.1846	435.2271385	105.0
3.1949	435.696168501	82.0
3.2051	436.159115347	71.0
3.2154	436.625061523	79.0
3.2256	437.08496454	86.0
3.2358	437.543360531	96.0
3.2461	438.004726367	104.0
3.2563	438.460108451	99.0
3.2666	438.918440852	107.0
3.2768	439.370828844	95.0
3.287	439.821734435	85.0
3.2973	440.275561342	84.0
3.3075	440.723502274	76.0
3.3178	441.174345315	97.0
3.328	441.61934108	115.0
3.3382	442.062878667	99.0
